,year,Level,District_Code,District_Name,School_Name,Content,Grade,Mean_Scale_Score
6973,2017,SCHOOL,880,DENVER COUNTY 1,SLAVENS K-8 SCHOOL,maths,5,772
6974,2017,SCHOOL,880,DENVER COUNTY 1,SMITH ELEMENTARY SCHOOL,maths,5,698
6975,2017,SCHOOL,880,DENVER COUNTY 1,SOAR AT GREEN VALLEY RANCH,maths,5,723
6976,2017,SCHOOL,880,DENVER COUNTY 1,OAKLAND ELEMENTARY,maths,5,723
6977,2017,SCHOOL,880,DENVER COUNTY 1,SOUTHMOOR ELEMENTARY SCHOOL,maths,5,757
6978,2017,SCHOOL,880,DENVER COUNTY 1,STECK ELEMENTARY SCHOOL,maths,5,769
6979,2017,SCHOOL,880,DENVER COUNTY 1,STEDMAN ELEMENTARY SCHOOL,maths,5,710
6980,2017,SCHOOL,880,DENVER COUNTY 1,STEELE ELEMENTARY SCHOOL,maths,5,761
6981,2017,SCHOOL,880,DENVER COUNTY 1,SWANSEA ELEMENTARY SCHOOL,maths,5,716
6982,2017,SCHOOL,880,DENVER COUNTY 1,SWIGERT INTERNATIONAL SCHOOL,maths,5,761
6983,2017,SCHOOL,880,DENVER COUNTY 1,TELLER ELEMENTARY SCHOOL,maths,5,743
6984,2017,SCHOOL,880,DENVER COUNTY 1,TRAYLOR ACADEMY,maths,5,732
6985,2017,SCHOOL,880,DENVER COUNTY 1,TREVISTA AT HORACE MANN,maths,5,726
6986,2017,SCHOOL,880,DENVER COUNTY 1,UNIVERSITY PREP - ARAPAHOE ST.,maths,5,738
6987,2017,SCHOOL,880,DENVER COUNTY 1,UNIVERSITY PARK ELEMENTARY SCHOOL,maths,5,753
6988,2017,SCHOOL,880,DENVER COUNTY 1,VALVERDE ELEMENTARY SCHOOL,maths,5,710
6989,2017,SCHOOL,880,DENVER COUNTY 1,WESTERLY CREEK ELEMENTARY,maths,5,769
6990,2017,SCHOOL,880,DENVER COUNTY 1,CASTRO ELEMENTARY SCHOOL,maths,5,723
6991,2017,SCHOOL,880,DENVER COUNTY 1,WHITTIER K-8 SCHOOL,maths,5,722
6992,2017,SCHOOL,880,DENVER COUNTY 1,WILLIAM (BILL) ROBERTS K-8 SCHOOL,maths,5,766
6993,2017,SCHOOL,880,DENVER COUNTY 1,WYATT ACADEMY,maths,5,733
6994,2017,SCHOOL,880,DENVER COUNTY 1,BEAR VALLEY INTERNATIONAL SCHOOL,maths,6,721
6995,2017,SCHOOL,880,DENVER COUNTY 1,BRYANT WEBSTER DUAL LANGUAGE ECE-8 SCHOOL,maths,6,722
6996,2017,SCHOOL,880,DENVER COUNTY 1,CESAR CHAVEZ ACADEMY DENVER,maths,6,715
6997,2017,SCHOOL,880,DENVER COUNTY 1,COMPASS ACADEMY,maths,6,718
6998,2017,SCHOOL,880,DENVER COUNTY 1,DSST: STAPLETON MIDDLE SCHOOL,maths,6,739
6999,2017,SCHOOL,880,DENVER COUNTY 1,DSST: HENRY MIDDLE SCHOOL,maths,6,717
7000,2017,SCHOOL,880,DENVER COUNTY 1,DENVER GREEN SCHOOL,maths,6,726
7001,2017,SCHOOL,880,DENVER COUNTY 1,DENVER LANGUAGE SCHOOL,maths,6,749
7002,2017,SCHOOL,880,DENVER COUNTY 1,DENISON MONTESSORI SCHOOL,maths,6,729
7003,2017,SCHOOL,880,DENVER COUNTY 1,DSST: GREEN VALLEY RANCH MIDDLE SCHOOL,maths,6,736
7004,2017,SCHOOL,880,DENVER COUNTY 1,DENVER CENTER FOR INTERNATIONAL STUDIES,maths,6,721
7005,2017,SCHOOL,880,DENVER COUNTY 1,DENVER SCHOOL OF THE ARTS,maths,6,771
7006,2017,SCHOOL,880,DENVER COUNTY 1,DSST: BYERS MIDDLE SCHOOL,maths,6,756
7008,2017,SCHOOL,880,DENVER COUNTY 1,DCIS AT MONTBELLO,maths,6,693
7009,2017,SCHOOL,880,DENVER COUNTY 1,DSST: CONSERVATORY GREEN MIDDLE SCHOOL,maths,6,731
7010,2017,SCHOOL,880,DENVER COUNTY 1,DSST: COLE MIDDLE SCHOOL,maths,6,714
7011,2017,SCHOOL,880,DENVER COUNTY 1,DENVER DISCOVERY SCHOOL,maths,6,743
7012,2017,SCHOOL,880,DENVER COUNTY 1,GILPIN MONTESSORI PUBLIC SCHOOL,maths,6,704
7013,2017,SCHOOL,880,DENVER COUNTY 1,GRANT BEACON MIDDLE SCHOOL,maths,6,728
7014,2017,SCHOOL,880,DENVER COUNTY 1,GRANT RANCH ECE-8 SCHOOL,maths,6,718
7015,2017,SCHOOL,880,DENVER COUNTY 1,GIRLS ATHLETIC LEADERSHIP SCHOOL MIDDLE SCHOOL,maths,6,729
7016,2017,SCHOOL,880,DENVER COUNTY 1,MARIE L. GREENWOOD ACADEMY,maths,6,710
7017,2017,SCHOOL,880,DENVER COUNTY 1,HAMILTON MIDDLE SCHOOL,maths,6,728
7018,2017,SCHOOL,880,DENVER COUNTY 1,HIGHLINE ACADEMY SOUTHEAST,maths,6,743
7019,2017,SCHOOL,880,DENVER COUNTY 1,HILL CAMPUS OF ARTS AND SCIENCES,maths,6,741
7020,2017,SCHOOL,880,DENVER COUNTY 1,FARRELL B. HOWELL ECE-8 SCHOOL,maths,6,714
7021,2017,SCHOOL,880,DENVER COUNTY 1,DSST: COLLEGE VIEW MIDDLE SCHOOL,maths,6,725
7022,2017,SCHOOL,880,DENVER COUNTY 1,KIPP MONTBELLO COLLEGE PREP,maths,6,715
7023,2017,SCHOOL,880,DENVER COUNTY 1,KEPNER BEACON MIDDLE SCHOOL,maths,6,714
7024,2017,SCHOOL,880,DENVER COUNTY 1,KIPP SUNSHINE PEAK ACADEMY,maths,6,716
7025,2017,SCHOOL,880,DENVER COUNTY 1,KUNSMILLER CREATIVE ARTS ACADEMY,maths,6,721
7027,2017,SCHOOL,880,DENVER COUNTY 1,LAKE INTERNATIONAL SCHOOL,maths,6,706
7028,2017,SCHOOL,880,DENVER COUNTY 1,DR. MARTIN LUTHER KING JR. EARLY COLLEGE,maths,6,714
7029,2017,SCHOOL,880,DENVER COUNTY 1,MCGLONE ACADEMY,maths,6,709
7030,2017,SCHOOL,880,DENVER COUNTY 1,MERRILL MIDDLE SCHOOL,maths,6,732
7031,2017,SCHOOL,880,DENVER COUNTY 1,MCAULIFFE INTERNATIONAL SCHOOL,maths,6,763
7032,2017,SCHOOL,880,DENVER COUNTY 1,MCAULIFFE MANUAL MIDDLE SCHOOL,maths,6,744
7033,2017,SCHOOL,880,DENVER COUNTY 1,DORA MOORE ECE-8 SCHOOL,maths,6,722
7034,2017,SCHOOL,880,DENVER COUNTY 1,MOREY MIDDLE SCHOOL,maths,6,753
7035,2017,SCHOOL,880,DENVER COUNTY 1,NOEL COMMUNITY ARTS SCHOOL,maths,6,714
7036,2017,SCHOOL,880,DENVER COUNTY 1,BRUCE RANDOLPH SCHOOL,maths,6,714
7038,2017,SCHOOL,880,DENVER COUNTY 1,ODYSSEY SCHOOL OF DENVER,maths,6,749
7039,2017,SCHOOL,880,DENVER COUNTY 1,OMAR D BLAIR CHARTER SCHOOL,maths,6,728
7040,2017,SCHOOL,880,DENVER COUNTY 1,FLORIDA PITT-WALLER ECE-8 SCHOOL,maths,6,712
7041,2017,SCHOOL,880,DENVER COUNTY 1,PLACE BRIDGE ACADEMY,maths,6,714
7043,2017,SCHOOL,880,DENVER COUNTY 1,STRIVE PREP - KEPNER,maths,6,713
7044,2017,SCHOOL,880,DENVER COUNTY 1,SKINNER MIDDLE SCHOOL,maths,6,738
7045,2017,SCHOOL,880,DENVER COUNTY 1,SLAVENS K-8 SCHOOL,maths,6,761
7046,2017,SCHOOL,880,DENVER COUNTY 1,STRIVE PREP - FEDERAL,maths,6,712
7047,2017,SCHOOL,880,DENVER COUNTY 1,SUMMIT ACADEMY,maths,6,705
7049,2017,SCHOOL,880,DENVER COUNTY 1,STRIVE PREP - SUNNYSIDE,maths,6,713
7050,2017,SCHOOL,880,DENVER COUNTY 1,STRIVE PREP - WESTWOOD,maths,6,719
7051,2017,SCHOOL,880,DENVER COUNTY 1,STRIVE PREP - LAKE,maths,6,715
7052,2017,SCHOOL,880,DENVER COUNTY 1,WHITTIER K-8 SCHOOL,maths,6,718
7053,2017,SCHOOL,880,DENVER COUNTY 1,WILLIAM (BILL) ROBERTS K-8 SCHOOL,maths,6,756
7054,2017,SCHOOL,880,DENVER COUNTY 1,WEST EARLY COLLEGE,maths,6,717
7055,2017,SCHOOL,880,DENVER COUNTY 1,WEST LEADERSHIP ACADEMY,maths,6,707
7056,2017,SCHOOL,880,DENVER COUNTY 1,STRIVE PREP - GVR,maths,6,725
7057,2017,SCHOOL,880,DENVER COUNTY 1,STRIVE PREP - MONTBELLO,maths,6,718
7058,2017,SCHOOL,880,DENVER COUNTY 1,WYATT ACADEMY,maths,6,703
7059,2017,SCHOOL,880,DENVER COUNTY 1,BRYANT WEBSTER DUAL LANGUAGE ECE-8 SCHOOL,maths,7,717
7060,2017,SCHOOL,880,DENVER COUNTY 1,CESAR CHAVEZ ACADEMY DENVER,maths,7,721
7061,2017,SCHOOL,880,DENVER COUNTY 1,COMPASS ACADEMY,maths,7,719
7062,2017,SCHOOL,880,DENVER COUNTY 1,DSST: STAPLETON MIDDLE SCHOOL,maths,7,747
7063,2017,SCHOOL,880,DENVER COUNTY 1,DENVER GREEN SCHOOL,maths,7,734
7065,2017,SCHOOL,880,DENVER COUNTY 1,DENVER MONTESSORI JUNIOR/SENIOR HIGH SCHOOL,maths,7,714
7066,2017,SCHOOL,880,DENVER COUNTY 1,DSST: GREEN VALLEY RANCH MIDDLE SCHOOL,maths,7,732
7067,2017,SCHOOL,880,DENVER COUNTY 1,DENVER CENTER FOR INTERNATIONAL STUDIES,maths,7,723
7068,2017,SCHOOL,880,DENVER COUNTY 1,DENVER SCHOOL OF THE ARTS,maths,7,756
7069,2017,SCHOOL,880,DENVER COUNTY 1,DSST: BYERS MIDDLE SCHOOL,maths,7,759
7071,2017,SCHOOL,880,DENVER COUNTY 1,DCIS AT MONTBELLO,maths,7,705
7072,2017,SCHOOL,880,DENVER COUNTY 1,DSST: CONSERVATORY GREEN MIDDLE SCHOOL,maths,7,744
7073,2017,SCHOOL,880,DENVER COUNTY 1,DSST: COLE MIDDLE SCHOOL,maths,7,716
7074,2017,SCHOOL,880,DENVER COUNTY 1,DENVER DISCOVERY SCHOOL,maths,7,752
7075,2017,SCHOOL,880,DENVER COUNTY 1,GRANT BEACON MIDDLE SCHOOL,maths,7,726
7076,2017,SCHOOL,880,DENVER COUNTY 1,GRANT RANCH ECE-8 SCHOOL,maths,7,725
7077,2017,SCHOOL,880,DENVER COUNTY 1,GIRLS ATHLETIC LEADERSHIP SCHOOL MIDDLE SCHOOL,maths,7,745
7078,2017,SCHOOL,880,DENVER COUNTY 1,MARIE L. GREENWOOD ACADEMY,maths,7,722
7079,2017,SCHOOL,880,DENVER COUNTY 1,HAMILTON MIDDLE SCHOOL,maths,7,734
7080,2017,SCHOOL,880,DENVER COUNTY 1,HIGHLINE ACADEMY SOUTHEAST,maths,7,749
7081,2017,SCHOOL,880,DENVER COUNTY 1,HILL CAMPUS OF ARTS AND SCIENCES,maths,7,739
7082,2017,SCHOOL,880,DENVER COUNTY 1,FARRELL B. HOWELL ECE-8 SCHOOL,maths,7,721
7083,2017,SCHOOL,880,DENVER COUNTY 1,DSST: COLLEGE VIEW MIDDLE SCHOOL,maths,7,736
7084,2017,SCHOOL,880,DENVER COUNTY 1,KIPP MONTBELLO COLLEGE PREP,maths,7,719
7085,2017,SCHOOL,880,DENVER COUNTY 1,KEPNER MIDDLE SCHOOL,maths,7,716
7086,2017,SCHOOL,880,DENVER COUNTY 1,KIPP SUNSHINE PEAK ACADEMY,maths,7,730
7087,2017,SCHOOL,880,DENVER COUNTY 1,KUNSMILLER CREATIVE ARTS ACADEMY,maths,7,725
7088,2017,SCHOOL,880,DENVER COUNTY 1,LAKE INTERNATIONAL SCHOOL,maths,7,707
7089,2017,SCHOOL,880,DENVER COUNTY 1,DR. MARTIN LUTHER KING JR. EARLY COLLEGE,maths,7,724
7090,2017,SCHOOL,880,DENVER COUNTY 1,MERRILL MIDDLE SCHOOL,maths,7,733
7091,2017,SCHOOL,880,DENVER COUNTY 1,MCAULIFFE INTERNATIONAL SCHOOL,maths,7,767
7092,2017,SCHOOL,880,DENVER COUNTY 1,DORA MOORE ECE-8 SCHOOL,maths,7,722
7093,2017,SCHOOL,880,DENVER COUNTY 1,MOREY MIDDLE SCHOOL,maths,7,735
7094,2017,SCHOOL,880,DENVER COUNTY 1,NOEL COMMUNITY ARTS SCHOOL,maths,7,712
7095,2017,SCHOOL,880,DENVER COUNTY 1,BRUCE RANDOLPH SCHOOL,maths,7,715
7096,2017,SCHOOL,880,DENVER COUNTY 1,ODYSSEY SCHOOL OF DENVER,maths,7,735
7097,2017,SCHOOL,880,DENVER COUNTY 1,OMAR D BLAIR CHARTER SCHOOL,maths,7,720
7098,2017,SCHOOL,880,DENVER COUNTY 1,FLORIDA PITT-WALLER ECE-8 SCHOOL,maths,7,719
7099,2017,SCHOOL,880,DENVER COUNTY 1,PLACE BRIDGE ACADEMY,maths,7,714
7101,2017,SCHOOL,880,DENVER COUNTY 1,SKINNER MIDDLE SCHOOL,maths,7,743
7102,2017,SCHOOL,880,DENVER COUNTY 1,SLAVENS K-8 SCHOOL,maths,7,773
7103,2017,SCHOOL,880,DENVER COUNTY 1,HENRY WORLD SCHOOL GRADES 6-8,maths,7,715
7104,2017,SCHOOL,880,DENVER COUNTY 1,STRIVE PREP - FEDERAL,maths,7,724
7105,2017,SCHOOL,880,DENVER COUNTY 1,SUMMIT ACADEMY,maths,7,717
7107,2017,SCHOOL,880,DENVER COUNTY 1,STRIVE PREP - SUNNYSIDE,maths,7,716
7108,2017,SCHOOL,880,DENVER COUNTY 1,STRIVE PREP - WESTWOOD,maths,7,726
7109,2017,SCHOOL,880,DENVER COUNTY 1,STRIVE PREP - LAKE,maths,7,720
7110,2017,SCHOOL,880,DENVER COUNTY 1,WHITTIER K-8 SCHOOL,maths,7,719
7111,2017,SCHOOL,880,DENVER COUNTY 1,WILLIAM (BILL) ROBERTS K-8 SCHOOL,maths,7,750
7112,2017,SCHOOL,880,DENVER COUNTY 1,WEST EARLY COLLEGE,maths,7,715
7113,2017,SCHOOL,880,DENVER COUNTY 1,WEST LEADERSHIP ACADEMY,maths,7,712
7114,2017,SCHOOL,880,DENVER COUNTY 1,STRIVE PREP - GVR,maths,7,736
7115,2017,SCHOOL,880,DENVER COUNTY 1,STRIVE PREP - MONTBELLO,maths,7,732
7116,2017,SCHOOL,880,DENVER COUNTY 1,WYATT ACADEMY,maths,7,718
7117,2017,SCHOOL,880,DENVER COUNTY 1,BRYANT WEBSTER DUAL LANGUAGE ECE-8 SCHOOL,maths,8,719
7118,2017,SCHOOL,880,DENVER COUNTY 1,CESAR CHAVEZ ACADEMY DENVER,maths,8,715
7120,2017,SCHOOL,880,DENVER COUNTY 1,DSST: STAPLETON MIDDLE SCHOOL,maths,8,720
7121,2017,SCHOOL,880,DENVER COUNTY 1,DENVER GREEN SCHOOL,maths,8,739
7122,2017,SCHOOL,880,DENVER COUNTY 1,DENVER LANGUAGE SCHOOL,maths,8,739
7123,2017,SCHOOL,880,DENVER COUNTY 1,DENVER MONTESSORI JUNIOR/SENIOR HIGH SCHOOL,maths,8,723
7124,2017,SCHOOL,880,DENVER COUNTY 1,DSST: GREEN VALLEY RANCH MIDDLE SCHOOL,maths,8,721
7125,2017,SCHOOL,880,DENVER COUNTY 1,DENVER CENTER FOR INTERNATIONAL STUDIES,maths,8,724
7126,2017,SCHOOL,880,DENVER COUNTY 1,DENVER SCHOOL OF THE ARTS,maths,8,762
7127,2017,SCHOOL,880,DENVER COUNTY 1,DSST: BYERS MIDDLE SCHOOL,maths,8,747
7129,2017,SCHOOL,880,DENVER COUNTY 1,DCIS AT MONTBELLO,maths,8,685
7130,2017,SCHOOL,880,DENVER COUNTY 1,DSST: CONSERVATORY GREEN MIDDLE SCHOOL,maths,8,717
7131,2017,SCHOOL,880,DENVER COUNTY 1,DSST: COLE MIDDLE SCHOOL,maths,8,711
7132,2017,SCHOOL,880,DENVER COUNTY 1,DENVER DISCOVERY SCHOOL,maths,8,739
7133,2017,SCHOOL,880,DENVER COUNTY 1,GRANT BEACON MIDDLE SCHOOL,maths,8,726
7134,2017,SCHOOL,880,DENVER COUNTY 1,GRANT RANCH ECE-8 SCHOOL,maths,8,726
7135,2017,SCHOOL,880,DENVER COUNTY 1,GIRLS ATHLETIC LEADERSHIP SCHOOL MIDDLE SCHOOL,maths,8,739
7136,2017,SCHOOL,880,DENVER COUNTY 1,MARIE L. GREENWOOD ACADEMY,maths,8,721
7137,2017,SCHOOL,880,DENVER COUNTY 1,HAMILTON MIDDLE SCHOOL,maths,8,731
7138,2017,SCHOOL,880,DENVER COUNTY 1,HIGHLINE ACADEMY SOUTHEAST,maths,8,760
7139,2017,SCHOOL,880,DENVER COUNTY 1,HILL CAMPUS OF ARTS AND SCIENCES,maths,8,744
7140,2017,SCHOOL,880,DENVER COUNTY 1,FARRELL B. HOWELL ECE-8 SCHOOL,maths,8,706
7141,2017,SCHOOL,880,DENVER COUNTY 1,DSST: COLLEGE VIEW MIDDLE SCHOOL,maths,8,709
7142,2017,SCHOOL,880,DENVER COUNTY 1,KIPP MONTBELLO COLLEGE PREP,maths,8,713
7143,2017,SCHOOL,880,DENVER COUNTY 1,KEPNER MIDDLE SCHOOL,maths,8,701
7144,2017,SCHOOL,880,DENVER COUNTY 1,KIPP SUNSHINE PEAK ACADEMY,maths,8,731
7145,2017,SCHOOL,880,DENVER COUNTY 1,KUNSMILLER CREATIVE ARTS ACADEMY,maths,8,706
7146,2017,SCHOOL,880,DENVER COUNTY 1,LAKE INTERNATIONAL SCHOOL,maths,8,704
7147,2017,SCHOOL,880,DENVER COUNTY 1,DR. MARTIN LUTHER KING JR. EARLY COLLEGE,maths,8,724
7148,2017,SCHOOL,880,DENVER COUNTY 1,MERRILL MIDDLE SCHOOL,maths,8,729
7149,2017,SCHOOL,880,DENVER COUNTY 1,MCAULIFFE INTERNATIONAL SCHOOL,maths,8,770
7150,2017,SCHOOL,880,DENVER COUNTY 1,DORA MOORE ECE-8 SCHOOL,maths,8,729
7151,2017,SCHOOL,880,DENVER COUNTY 1,MOREY MIDDLE SCHOOL,maths,8,714
7152,2017,SCHOOL,880,DENVER COUNTY 1,NOEL COMMUNITY ARTS SCHOOL,maths,8,706
7153,2017,SCHOOL,880,DENVER COUNTY 1,BRUCE RANDOLPH SCHOOL,maths,8,697
7154,2017,SCHOOL,880,DENVER COUNTY 1,ODYSSEY SCHOOL OF DENVER,maths,8,729
7155,2017,SCHOOL,880,DENVER COUNTY 1,OMAR D BLAIR CHARTER SCHOOL,maths,8,708
7156,2017,SCHOOL,880,DENVER COUNTY 1,FLORIDA PITT-WALLER ECE-8 SCHOOL,maths,8,722
7157,2017,SCHOOL,880,DENVER COUNTY 1,PLACE BRIDGE ACADEMY,maths,8,711
7159,2017,SCHOOL,880,DENVER COUNTY 1,SKINNER MIDDLE SCHOOL,maths,8,731
7160,2017,SCHOOL,880,DENVER COUNTY 1,SLAVENS K-8 SCHOOL,maths,8,785
7161,2017,SCHOOL,880,DENVER COUNTY 1,HENRY WORLD SCHOOL GRADES 6-8,maths,8,708
7162,2017,SCHOOL,880,DENVER COUNTY 1,STRIVE PREP - FEDERAL,maths,8,732
7163,2017,SCHOOL,880,DENVER COUNTY 1,SUMMIT ACADEMY,maths,8,710
7164,2017,SCHOOL,880,DENVER COUNTY 1,VISTA ACADEMY,maths,8,692
7165,2017,SCHOOL,880,DENVER COUNTY 1,STRIVE PREP - SUNNYSIDE,maths,8,717
7166,2017,SCHOOL,880,DENVER COUNTY 1,STRIVE PREP - WESTWOOD,maths,8,725
7167,2017,SCHOOL,880,DENVER COUNTY 1,STRIVE PREP - LAKE,maths,8,707
7168,2017,SCHOOL,880,DENVER COUNTY 1,WHITTIER K-8 SCHOOL,maths,8,707
7169,2017,SCHOOL,880,DENVER COUNTY 1,WILLIAM (BILL) ROBERTS K-8 SCHOOL,maths,8,760
7170,2017,SCHOOL,880,DENVER COUNTY 1,WEST EARLY COLLEGE,maths,8,709
7171,2017,SCHOOL,880,DENVER COUNTY 1,WEST LEADERSHIP ACADEMY,maths,8,706
7172,2017,SCHOOL,880,DENVER COUNTY 1,STRIVE PREP - GVR,maths,8,723
7173,2017,SCHOOL,880,DENVER COUNTY 1,STRIVE PREP - MONTBELLO,maths,8,724
7174,2017,SCHOOL,880,DENVER COUNTY 1,WYATT ACADEMY,maths,8,709
7312,2017,SCHOOL,2055,DOLORES RE-4A,DOLORES ELEMENTARY SCHOOL,english,3,736
7313,2017,SCHOOL,2055,DOLORES RE-4A,DOLORES ELEMENTARY SCHOOL,english,4,729
7314,2017,SCHOOL,2055,DOLORES RE-4A,DOLORES ELEMENTARY SCHOOL,english,5,722
7315,2017,SCHOOL,2055,DOLORES RE-4A,DOLORES ELEMENTARY SCHOOL,english,6,715
7316,2017,SCHOOL,2055,DOLORES RE-4A,DOLORES MIDDLE SCHOOL,english,7,702
7317,2017,SCHOOL,2055,DOLORES RE-4A,DOLORES MIDDLE SCHOOL,english,8,709
7318,2017,SCHOOL,2055,DOLORES RE-4A,DOLORES HIGH SCHOOL,english,9,711
7319,2017,SCHOOL,2055,DOLORES RE-4A,DOLORES ELEMENTARY SCHOOL,maths,3,737
7320,2017,SCHOOL,2055,DOLORES RE-4A,DOLORES ELEMENTARY SCHOOL,maths,4,726
7321,2017,SCHOOL,2055,DOLORES RE-4A,DOLORES ELEMENTARY SCHOOL,maths,5,707
7322,2017,SCHOOL,2055,DOLORES RE-4A,DOLORES ELEMENTARY SCHOOL,maths,6,709
7323,2017,SCHOOL,2055,DOLORES RE-4A,DOLORES MIDDLE SCHOOL,maths,7,705
7324,2017,SCHOOL,2055,DOLORES RE-4A,DOLORES MIDDLE SCHOOL,maths,8,703
7327,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,ACADEMY CHARTER SCHOOL,english,3,758
7328,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,ACRES GREEN ELEMENTARY SCHOOL,english,3,731
7329,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,BEN FRANKLIN ACADEMY,english,3,752
7330,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,AMERICAN ACADEMY,english,3,748
7331,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,CLEAR SKY ELEMENTARY,english,3,733
7332,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,GOLD RUSH ELEMENTARY,english,3,762
7333,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,ARROWWOOD ELEMENTARY SCHOOL,english,3,738
7334,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,BEAR CANYON ELEMENTARY SCHOOL,english,3,743
7335,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,BUFFALO RIDGE ELEMENTARY SCHOOL,english,3,763
7336,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,CASTLE ROCK ELEMENTARY SCHOOL,english,3,716
7337,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,CHALLENGE TO EXCELLENCE CHARTER SCHOOL,english,3,774
7339,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,NORTH STAR ACADEMY,english,3,758
7340,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,PARKER CORE KNOWLEDGE CHARTER SCHOOL,english,3,782
7341,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,COPPER MESA ELEMENTARY SCHOOL,english,3,740
7342,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,COUGAR RUN ELEMENTARY SCHOOL,english,3,753
7343,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,COYOTE CREEK ELEMENTARY SCHOOL,english,3,758
7344,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,ROCK RIDGE ELEMENTARY SCHOOL,english,3,728
7345,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,CHEROKEE TRAIL ELEMENTARY SCHOOL,english,3,735
7346,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,EAGLE RIDGE ELEMENTARY SCHOOL,english,3,745
7347,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,ELDORADO ELEMENTARY SCHOOL,english,3,743
7348,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,MAMMOTH HEIGHTS ELEMENTARY,english,3,746
7349,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,STONE MOUNTAIN ELEMENTARY,english,3,767
7350,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,ROXBOROUGH INTERMEDIATE,english,3,736
7351,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,FLAGSTONE ELEMENTARY SCHOOL,english,3,735
7352,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,FOX CREEK ELEMENTARY SCHOOL,english,3,740
7353,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,FRANKTOWN ELEMENTARY SCHOOL,english,3,734
7354,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,FRONTIER VALLEY ELEMENTARY SCHOOL,english,3,743
7355,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,GLOBAL VILLAGE ACADEMY - DOUGLAS COUNTY,english,3,766
7356,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,HOPE ONLINE LEARNING ACADEMY ELEMENTARY,english,3,708
7357,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,HERITAGE ELEMENTARY SCHOOL,english,3,753
7358,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,IRON HORSE ELEMENTARY SCHOOL,english,3,741
7359,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,LARKSPUR ELEMENTARY SCHOOL,english,3,732
7360,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,LEGACY POINT ELEMENTARY SCHOOL,english,3,722
7361,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,STEM SCHOOL,english,3,754
7363,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,SAGE CANYON ELEMENTARY,english,3,736
7364,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,MEADOW VIEW ELEMENTARY SCHOOL,english,3,730
7365,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,LONE TREE ELEMENTARY,english,3,751
7366,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,DC MONTESSORI CHARTER SCHOOL,english,3,758
7367,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,ASPEN VIEW ACADEMY,english,3,744
7368,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,SKYVIEW ACADEMY,english,3,755
7369,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,NORTHEAST ELEMENTARY SCHOOL,english,3,741
7370,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,NORTHRIDGE ELEMENTARY SCHOOL,english,3,759
7371,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,PARKER PERFORMING ARTS,english,3,730
7372,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,PINE GROVE ELEMENTARY SCHOOL,english,3,766
7373,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,PINE LANE ELEMENTARY,english,3,730
7374,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,PIONEER ELEMENTARY SCHOOL,english,3,738
7375,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,PLATTE RIVER CHARTER ACADEMY,english,3,769
7376,2017,SCHOOL,900,DOUGLAS COUNTY RE 1,PRAIRIE CROSSING ELEMENTARY SCHOOL,english,3,742
