District,District Code,School,School Code,Grade,Subject,Total Number of Students,Total Number Tested,Smarter Balanced Participation Rate,Total Number with Scored Tests,Count,%,Count,%,Count,%,Count,%,Count,%,Average VSS
New Haven School District,0930011,Fair Haven School,0931611,7,ELA,92,89,96.7,89,56,62.9,18,20.2,*,*,*,*,15,16.9,2448
New Haven School District,0930011,Fair Haven School,0931611,7,Math,92,89,96.7,89,65,73,*,*,*,*,0,0,*,*,2432
New Haven School District,0930011,Fair Haven School,0931611,8,ELA,101,97,96,97,61,62.9,19,19.6,*,*,*,*,17,17.5,2455
New Haven School District,0930011,Fair Haven School,0931611,8,Math,101,97,96,97,88,90.7,7,7.2,*,*,*,*,*,*,2415
New Haven School District,0930011,Fair Haven Self Contained ID,0938711,4,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Fair Haven Self Contained ID,0938711,4,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Fair Haven Self Contained ID,0938711,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Fair Haven Self Contained ID,0938711,5,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Fair Haven Self Contained ID,0938711,7,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Fair Haven Self Contained ID,0938711,7,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Fair Haven Self Contained ID,0938711,8,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Fair Haven Self Contained ID,0938711,8,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Family Academy of Multilingual Exploration,0934111,3,ELA,43,43,100,43,34,79.1,*,*,*,*,0,0,*,*,2315
New Haven School District,0930011,Family Academy of Multilingual Exploration,0934111,3,Math,43,43,100,43,*,*,*,*,0,0,0,0,0,0,2297
New Haven School District,0930011,Family Academy of Multilingual Exploration,0934111,4,ELA,51,51,100,51,37,72.5,8,15.7,*,*,*,*,6,11.8,2373
New Haven School District,0930011,Family Academy of Multilingual Exploration,0934111,4,Math,51,51,100,51,40,78.4,*,*,*,*,0,0,*,*,2360
New Haven School District,0930011,Family Academy of Multilingual Exploration,0934111,5,ELA,54,53,98.1,53,36,67.9,*,*,*,*,0,0,*,*,2406
New Haven School District,0930011,Family Academy of Multilingual Exploration,0934111,5,Math,54,53,98.1,53,45,84.9,*,*,*,*,0,0,*,*,2392
New Haven School District,0930011,Family Academy of Multilingual Exploration,0934111,6,ELA,44,44,100,44,20,45.5,16,36.4,*,*,*,*,8,18.2,2460
New Haven School District,0930011,Family Academy of Multilingual Exploration,0934111,6,Math,44,44,100,44,31,70.5,13,29.5,0,0,0,0,0,0,2413
New Haven School District,0930011,Family Academy of Multilingual Exploration,0934111,7,ELA,52,52,100,52,28,53.8,18,34.6,*,*,*,*,6,11.5,2450
New Haven School District,0930011,Family Academy of Multilingual Exploration,0934111,7,Math,52,52,100,52,42,80.8,10,19.2,0,0,0,0,0,0,2425
New Haven School District,0930011,Family Academy of Multilingual Exploration,0934111,8,ELA,48,47,97.9,47,18,38.3,23,48.9,*,*,*,*,6,12.8,2500
New Haven School District,0930011,Family Academy of Multilingual Exploration,0934111,8,Math,48,47,97.9,47,36,76.6,8,17,*,*,*,*,*,*,2453
New Haven School District,0930011,Hill Central Music Academy,0930711,3,ELA,42,42,100,42,31,73.8,8,19,*,*,*,*,*,*,2329
New Haven School District,0930011,Hill Central Music Academy,0930711,3,Math,42,42,100,42,28,66.7,*,*,*,*,0,0,*,*,2333
New Haven School District,0930011,Hill Central Music Academy,0930711,4,ELA,41,41,100,41,34,82.9,*,*,*,*,0,0,*,*,2349
New Haven School District,0930011,Hill Central Music Academy,0930711,4,Math,41,41,100,41,38,92.7,*,*,*,*,0,0,*,*,2333
New Haven School District,0930011,Hill Central Music Academy,0930711,5,ELA,42,42,100,42,35,83.3,*,*,*,*,*,*,*,*,2369
New Haven School District,0930011,Hill Central Music Academy,0930711,5,Math,43,43,100,43,39,90.7,*,*,*,*,0,0,*,*,2368
New Haven School District,0930011,Hill Central Music Academy,0930711,6,ELA,49,48,98,48,28,58.3,13,27.1,*,*,*,*,7,14.6,2440
New Haven School District,0930011,Hill Central Music Academy,0930711,6,Math,49,48,98,48,37,77.1,*,*,*,*,0,0,*,*,2397
New Haven School District,0930011,Hill Central Music Academy,0930711,7,ELA,51,51,100,51,35,68.6,9,17.6,*,*,*,*,7,13.7,2437
New Haven School District,0930011,Hill Central Music Academy,0930711,7,Math,52,52,100,52,43,82.7,7,13.5,*,*,*,*,*,*,2418
New Haven School District,0930011,Hill Central Music Academy,0930711,8,ELA,50,50,100,50,29,58,12,24,9,18,0,0,9,18,2458
New Haven School District,0930011,Hill Central Music Academy,0930711,8,Math,50,50,100,50,36,72,*,*,*,*,0,0,*,*,2422
New Haven School District,0930011,Hill Regional Career High School,0936311,6,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Hill Regional Career High School,0936311,6,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,John C. Daniels,0931311,3,ELA,49,49,100,49,36,73.5,*,*,6,12.2,*,*,*,*,2339
New Haven School District,0930011,John C. Daniels,0931311,3,Math,49,49,100,49,33,67.3,11,22.4,*,*,*,*,*,*,2346
New Haven School District,0930011,John C. Daniels,0931311,4,ELA,50,50,100,50,31,62,12,24,*,*,*,*,7,14,2392
New Haven School District,0930011,John C. Daniels,0931311,4,Math,50,50,100,50,35,70,11,22,*,*,*,*,*,*,2390
New Haven School District,0930011,John C. Daniels,0931311,5,ELA,45,45,100,45,22,48.9,*,*,10,22.2,*,*,*,*,2456
New Haven School District,0930011,John C. Daniels,0931311,5,Math,45,45,100,45,30,66.7,12,26.7,*,*,*,*,*,*,2407
New Haven School District,0930011,John C. Daniels,0931311,6,ELA,40,40,100,40,16,40,12,30,*,*,*,*,12,30,2488
New Haven School District,0930011,John C. Daniels,0931311,6,Math,40,40,100,40,24,60,12,30,*,*,*,*,*,*,2450
New Haven School District,0930011,John C. Daniels,0931311,7,ELA,49,48,98,48,20,41.7,13,27.1,*,*,*,*,15,31.3,2514
New Haven School District,0930011,John C. Daniels,0931311,7,Math,49,46,93.9,46,29,63,10,21.7,7,15.2,0,0,7,15.2,2467
New Haven School District,0930011,John C. Daniels,0931311,8,ELA,41,41,100,41,18,43.9,15,36.6,*,*,*,*,8,19.5,2492
New Haven School District,0930011,John C. Daniels,0931311,8,Math,41,39,95.1,39,33,84.6,6,15.4,0,0,0,0,0,0,2427
New Haven School District,0930011,John S. Martinez Sea and Sky STEM School,0930811,3,ELA,56,56,100,56,38,67.9,*,*,9,16.1,*,*,*,*,2347
New Haven School District,0930011,John S. Martinez Sea and Sky STEM School,0930811,3,Math,56,56,100,56,42,75,*,*,*,*,0,0,*,*,2349
New Haven School District,0930011,John S. Martinez Sea and Sky STEM School,0930811,4,ELA,51,51,100,51,22,43.1,16,31.4,*,*,*,*,13,25.5,2428
New Haven School District,0930011,John S. Martinez Sea and Sky STEM School,0930811,4,Math,50,49,98,49,22,44.9,21,42.9,*,*,*,*,6,12.2,2421
New Haven School District,0930011,John S. Martinez Sea and Sky STEM School,0930811,5,ELA,50,50,100,50,32,64,14,28,*,*,*,*,*,*,2416
New Haven School District,0930011,John S. Martinez Sea and Sky STEM School,0930811,5,Math,49,49,100,49,39,79.6,*,*,*,*,0,0,*,*,2406
New Haven School District,0930011,John S. Martinez Sea and Sky STEM School,0930811,6,ELA,50,50,100,50,19,38,14,28,*,*,*,*,17,34,2484
New Haven School District,0930011,John S. Martinez Sea and Sky STEM School,0930811,6,Math,50,50,100,50,32,64,*,*,*,*,0,0,*,*,2437
New Haven School District,0930011,John S. Martinez Sea and Sky STEM School,0930811,7,ELA,54,54,100,54,16,29.6,21,38.9,*,*,*,*,17,31.5,2511
New Haven School District,0930011,John S. Martinez Sea and Sky STEM School,0930811,7,Math,54,54,100,54,29,53.7,16,29.6,*,*,*,*,9,16.7,2489
New Haven School District,0930011,John S. Martinez Sea and Sky STEM School,0930811,8,ELA,53,53,100,53,13,24.5,20,37.7,14,26.4,6,11.3,20,37.7,2546
New Haven School District,0930011,John S. Martinez Sea and Sky STEM School,0930811,8,Math,53,53,100,53,25,47.2,16,30.2,*,*,*,*,12,22.6,2504
New Haven School District,0930011,King/Robinson Magnet School,0933011,3,ELA,44,43,97.7,43,28,65.1,10,23.3,*,*,*,*,*,*,2334
New Haven School District,0930011,King/Robinson Magnet School,0933011,3,Math,44,42,95.5,42,30,71.4,9,21.4,*,*,*,*,*,*,2335
New Haven School District,0930011,King/Robinson Magnet School,0933011,4,ELA,40,40,100,40,30,75,*,*,*,*,*,*,*,*,2375
New Haven School District,0930011,King/Robinson Magnet School,0933011,4,Math,40,39,97.5,39,30,76.9,*,*,*,*,0,0,*,*,2357
New Haven School District,0930011,King/Robinson Magnet School,0933011,5,ELA,52,52,100,52,38,73.1,7,13.5,*,*,*,*,7,13.5,2388
New Haven School District,0930011,King/Robinson Magnet School,0933011,5,Math,52,51,98.1,51,46,90.2,*,*,*,*,0,0,*,*,2372
New Haven School District,0930011,King/Robinson Magnet School,0933011,6,ELA,46,45,97.8,45,27,60,11,24.4,*,*,*,*,7,15.6,2445
New Haven School District,0930011,King/Robinson Magnet School,0933011,6,Math,46,45,97.8,45,32,71.1,9,20,*,*,*,*,*,*,2417
New Haven School District,0930011,King/Robinson Magnet School,0933011,7,ELA,46,46,100,46,37,80.4,6,13,*,*,*,*,*,*,2422
New Haven School District,0930011,King/Robinson Magnet School,0933011,7,Math,46,46,100,46,42,91.3,*,*,0,0,*,*,*,*,2390
New Haven School District,0930011,King/Robinson Magnet School,0933011,8,ELA,54,52,96.3,52,21,40.4,18,34.6,*,*,*,*,13,25,2501
New Haven School District,0930011,King/Robinson Magnet School,0933011,8,Math,54,51,94.4,51,41,80.4,6,11.8,*,*,*,*,*,*,2429
New Haven School District,0930011,Lincoln-Bassett School,0932011,3,ELA,40,40,100,40,30,75,6,15,*,*,*,*,*,*,2329
New Haven School District,0930011,Lincoln-Bassett School,0932011,3,Math,41,41,100,41,25,61,12,29.3,*,*,*,*,*,*,2351
New Haven School District,0930011,Lincoln-Bassett School,0932011,4,ELA,42,39,92.9,39,29,74.4,*,*,*,*,*,*,*,*,2374
New Haven School District,0930011,Lincoln-Bassett School,0932011,4,Math,42,40,95.2,40,27,67.5,10,25,*,*,*,*,*,*,2390
New Haven School District,0930011,Lincoln-Bassett School,0932011,5,ELA,38,37,97.4,37,26,70.3,7,18.9,*,*,*,*,*,*,2379
New Haven School District,0930011,Lincoln-Bassett School,0932011,5,Math,38,37,97.4,37,35,94.6,*,*,0,0,*,*,*,*,2361
New Haven School District,0930011,Lincoln-Bassett School,0932011,6,ELA,27,26,96.3,26,18,69.2,*,*,*,*,0,0,*,*,2415
New Haven School District,0930011,Lincoln-Bassett School,0932011,6,Math,27,26,96.3,26,*,*,*,*,0,0,0,0,0,0,2375
New Haven School District,0930011,Mauro-Sheridan Magnet School,0931911,3,ELA,53,53,100,53,21,39.6,10,18.9,15,28.3,7,13.2,22,41.5,2403
New Haven School District,0930011,Mauro-Sheridan Magnet School,0931911,3,Math,53,52,98.1,52,22,42.3,15,28.8,*,*,*,*,15,28.8,2401
New Haven School District,0930011,Mauro-Sheridan Magnet School,0931911,4,ELA,46,46,100,46,23,50,*,*,10,21.7,*,*,*,*,2427
New Haven School District,0930011,Mauro-Sheridan Magnet School,0931911,4,Math,46,46,100,46,15,32.6,19,41.3,6,13,6,13,12,26.1,2448
New Haven School District,0930011,Mauro-Sheridan Magnet School,0931911,5,ELA,52,52,100,52,28,53.8,*,*,11,21.2,*,*,*,*,2450
New Haven School District,0930011,Mauro-Sheridan Magnet School,0931911,5,Math,52,52,100,52,28,53.8,13,25,*,*,*,*,11,21.2,2454
New Haven School District,0930011,Mauro-Sheridan Magnet School,0931911,6,ELA,47,47,100,47,12,25.5,7,14.9,22,46.8,6,12.8,28,59.6,2529
New Haven School District,0930011,Mauro-Sheridan Magnet School,0931911,6,Math,47,47,100,47,18,38.3,22,46.8,*,*,*,*,7,14.9,2486
New Haven School District,0930011,Mauro-Sheridan Magnet School,0931911,7,ELA,65,65,100,65,17,26.2,16,24.6,22,33.8,10,15.4,32,49.2,2545
New Haven School District,0930011,Mauro-Sheridan Magnet School,0931911,7,Math,65,65,100,65,32,49.2,16,24.6,9,13.8,8,12.3,17,26.2,2504
New Haven School District,0930011,Mauro-Sheridan Magnet School,0931911,8,ELA,63,63,100,63,19,30.2,15,23.8,22,34.9,7,11.1,29,46,2544
New Haven School District,0930011,Mauro-Sheridan Magnet School,0931911,8,Math,63,63,100,63,34,54,13,20.6,6,9.5,10,15.9,16,25.4,2509
New Haven School District,0930011,Nathan Hale School,0931411,3,ELA,43,38,88.4,38,12,31.6,13,34.2,*,*,*,*,13,34.2,2395
New Haven School District,0930011,Nathan Hale School,0931411,3,Math,43,38,88.4,38,10,26.3,13,34.2,12,31.6,*,*,*,*,2411
New Haven School District,0930011,Nathan Hale School,0931411,4,ELA,51,47,92.2,47,21,44.7,7,14.9,10,21.3,9,19.1,19,40.4,2441
New Haven School District,0930011,Nathan Hale School,0931411,4,Math,51,46,90.2,46,11,23.9,20,43.5,9,19.6,6,13,15,32.6,2451
New Haven School District,0930011,Nathan Hale School,0931411,5,ELA,75,75,100,75,42,56,9,12,12,16,12,16,24,32,2446
New Haven School District,0930011,Nathan Hale School,0931411,5,Math,75,75,100,75,53,70.7,14,18.7,*,*,*,*,8,10.7,2409
New Haven School District,0930011,Nathan Hale School,0931411,6,ELA,49,48,98,48,27,56.3,10,20.8,*,*,*,*,11,22.9,2459
New Haven School District,0930011,Nathan Hale School,0931411,6,Math,49,48,98,48,30,62.5,13,27.1,*,*,*,*,*,*,2429
New Haven School District,0930011,Nathan Hale School,0931411,7,ELA,53,51,96.2,51,19,37.3,14,27.5,12,23.5,6,11.8,18,35.3,2507
New Haven School District,0930011,Nathan Hale School,0931411,7,Math,53,49,92.5,49,26,53.1,13,26.5,*,*,*,*,10,20.4,2469
New Haven School District,0930011,Nathan Hale School,0931411,8,ELA,52,50,96.2,50,17,34,16,32,11,22,6,12,17,34,2522
New Haven School District,0930011,Nathan Hale School,0931411,8,Math,52,49,94.2,49,32,65.3,11,22.4,*,*,*,*,6,12.2,2465
New Haven School District,0930011,Nathan Hale Self Contained ID,0937711,3,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Nathan Hale Self Contained ID,0937711,3,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Nathan Hale Self Contained ID,0937711,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Nathan Hale Self Contained ID,0937711,5,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Riverside Education Academy,0939111,8,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Riverside Education Academy,0939111,8,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Roberto Clemente Leadership Academy for Global Awareness,0934211,3,ELA,51,51,100,51,44,86.3,*,*,*,*,0,0,*,*,2309
New Haven School District,0930011,Roberto Clemente Leadership Academy for Global Awareness,0934211,3,Math,51,51,100,51,*,*,*,*,0,0,0,0,0,0,2300
New Haven School District,0930011,Roberto Clemente Leadership Academy for Global Awareness,0934211,4,ELA,51,49,96.1,49,43,87.8,*,*,*,*,*,*,*,*,2340
New Haven School District,0930011,Roberto Clemente Leadership Academy for Global Awareness,0934211,4,Math,51,49,96.1,49,45,91.8,*,*,*,*,0,0,*,*,2339
New Haven School District,0930011,Roberto Clemente Leadership Academy for Global Awareness,0934211,5,ELA,48,48,100,48,40,83.3,*,*,*,*,*,*,*,*,2383
New Haven School District,0930011,Roberto Clemente Leadership Academy for Global Awareness,0934211,5,Math,48,47,97.9,47,*,*,*,*,0,0,0,0,0,0,2382
New Haven School District,0930011,Roberto Clemente Leadership Academy for Global Awareness,0934211,6,ELA,49,46,93.9,46,23,50,16,34.8,*,*,*,*,7,15.2,2447
New Haven School District,0930011,Roberto Clemente Leadership Academy for Global Awareness,0934211,6,Math,49,45,91.8,45,36,80,*,*,*,*,0,0,*,*,2389
New Haven School District,0930011,Roberto Clemente Leadership Academy for Global Awareness,0934211,7,ELA,55,54,98.2,54,34,63,15,27.8,*,*,*,*,*,*,2456
New Haven School District,0930011,Roberto Clemente Leadership Academy for Global Awareness,0934211,7,Math,55,54,98.2,54,47,87,*,*,*,*,0,0,*,*,2427
New Haven School District,0930011,Roberto Clemente Leadership Academy for Global Awareness,0934211,8,ELA,49,47,95.9,47,24,51.1,17,36.2,*,*,*,*,6,12.8,2476
New Haven School District,0930011,Roberto Clemente Leadership Academy for Global Awareness,0934211,8,Math,49,46,93.9,46,38,82.6,*,*,*,*,*,*,*,*,2422
New Haven School District,0930011,Ross/Woodward School,0931011,3,ELA,70,70,100,70,46,65.7,14,20,*,*,*,*,10,14.3,2347
New Haven School District,0930011,Ross/Woodward School,0931011,3,Math,70,70,100,70,50,71.4,13,18.6,*,*,*,*,7,10,2341
New Haven School District,0930011,Ross/Woodward School,0931011,4,ELA,65,65,100,64,31,48.4,16,25,*,*,*,*,17,26.6,2413
New Haven School District,0930011,Ross/Woodward School,0931011,4,Math,65,64,98.5,64,35,54.7,24,37.5,*,*,*,*,*,*,2397
New Haven School District,0930011,Ross/Woodward School,0931011,5,ELA,72,72,100,72,47,65.3,14,19.4,*,*,*,*,11,15.3,2402
New Haven School District,0930011,Ross/Woodward School,0931011,5,Math,72,71,98.6,71,58,81.7,10,14.1,*,*,*,*,*,*,2396
New Haven School District,0930011,Ross/Woodward School,0931011,6,ELA,58,56,96.6,56,36,64.3,14,25,6,10.7,0,0,6,10.7,2428
New Haven School District,0930011,Ross/Woodward School,0931011,6,Math,58,55,94.8,55,*,*,*,*,0,0,0,0,0,0,2377
New Haven School District,0930011,Ross/Woodward School,0931011,7,ELA,56,55,98.2,55,31,56.4,16,29.1,*,*,*,*,8,14.5,2468
New Haven School District,0930011,Ross/Woodward School,0931011,7,Math,56,55,98.2,55,48,87.3,*,*,*,*,0,0,*,*,2416
New Haven School District,0930011,Ross/Woodward School,0931011,8,ELA,64,63,98.4,63,26,41.3,*,*,19,30.2,*,*,*,*,2518
New Haven School District,0930011,Ross/Woodward School,0931011,8,Math,64,62,96.9,62,48,77.4,*,*,0,0,*,*,*,*,2432
New Haven School District,0930011,Truman School,0932911,3,ELA,46,46,100,46,36,78.3,*,*,*,*,0,0,*,*,2318
New Haven School District,0930011,Truman School,0932911,3,Math,46,46,100,46,36,78.3,*,*,*,*,0,0,*,*,2351
New Haven School District,0930011,Truman School,0932911,4,ELA,53,52,98.1,52,38,73.1,10,19.2,*,*,*,*,*,*,2371
New Haven School District,0930011,Truman School,0932911,4,Math,53,51,96.2,51,35,68.6,14,27.5,*,*,*,*,*,*,2380
New Haven School District,0930011,Truman School,0932911,5,ELA,59,59,100,59,46,78,8,13.6,*,*,*,*,*,*,2382
New Haven School District,0930011,Truman School,0932911,5,Math,59,59,100,59,44,74.6,*,*,*,*,0,0,*,*,2399
New Haven School District,0930011,Truman School,0932911,6,ELA,49,49,100,49,33,67.3,8,16.3,*,*,*,*,8,16.3,2423
New Haven School District,0930011,Truman School,0932911,6,Math,49,49,100,49,38,77.6,*,*,*,*,0,0,*,*,2407
New Haven School District,0930011,Truman School,0932911,7,ELA,52,51,98.1,51,37,72.5,*,*,*,*,0,0,*,*,2416
New Haven School District,0930011,Truman School,0932911,7,Math,52,50,96.2,50,45,90,*,*,*,*,0,0,*,*,2403
New Haven School District,0930011,Truman School,0932911,8,ELA,64,61,95.3,61,33,54.1,17,27.9,*,*,*,*,11,18,2476
New Haven School District,0930011,Truman School,0932911,8,Math,64,60,93.8,60,52,86.7,*,*,*,*,0,0,*,*,2417
New Haven School District,0930011,Wexler/Grant Community School,0933211,3,ELA,40,40,100,40,33,82.5,*,*,*,*,0,0,*,*,2318
New Haven School District,0930011,Wexler/Grant Community School,0933211,3,Math,40,39,97.5,39,32,82.1,7,17.9,0,0,0,0,0,0,2326
New Haven School District,0930011,Wexler/Grant Community School,0933211,4,ELA,39,39,100,39,26,66.7,8,20.5,*,*,*,*,*,*,2386
New Haven School District,0930011,Wexler/Grant Community School,0933211,4,Math,39,39,100,39,28,71.8,*,*,*,*,0,0,*,*,2370
New Haven School District,0930011,Wexler/Grant Community School,0933211,5,ELA,30,30,100,30,25,83.3,*,*,*,*,0,0,*,*,2369
New Haven School District,0930011,Wexler/Grant Community School,0933211,5,Math,30,30,100,30,*,*,*,*,0,0,0,0,0,0,2366
New Haven School District,0930011,Wexler/Grant Community School,0933211,6,ELA,44,43,97.7,43,29,67.4,8,18.6,*,*,*,*,6,14,2441
New Haven School District,0930011,Wexler/Grant Community School,0933211,6,Math,44,42,95.5,42,33,78.6,*,*,*,*,0,0,*,*,2400
New Haven School District,0930011,Wexler/Grant Community School,0933211,7,ELA,42,40,95.2,40,16,40,18,45,*,*,*,*,6,15,2479
New Haven School District,0930011,Wexler/Grant Community School,0933211,7,Math,42,40,95.2,40,31,77.5,6,15,*,*,*,*,*,*,2430
New Haven School District,0930011,Wexler/Grant Community School,0933211,8,ELA,44,43,97.7,43,20,46.5,11,25.6,*,*,*,*,12,27.9,2495
New Haven School District,0930011,Wexler/Grant Community School,0933211,8,Math,44,43,97.7,43,33,76.7,*,*,*,*,0,0,*,*,2430
