District,District Code,School,School Code,Grade,Subject,Total Number of Students,Total Number Tested,Smarter Balanced Participation Rate,Total Number with Scored Tests,Count,%,Count,%,Count,%,Count,%,Count,%,Average VSS
New Haven School District,0930011,Worthington Hooker School,0933811,7,ELA,36,34,94.4,34,*,*,*,*,12,35.3,13,38.2,25,73.5,2612
New Haven School District,0930011,Worthington Hooker School,0933811,7,Math,36,34,94.4,34,*,*,*,*,13,38.2,9,26.5,22,64.7,2580
New Haven School District,0930011,Worthington Hooker School,0933811,8,ELA,48,47,97.9,47,6,12.8,9,19.1,14,29.8,18,38.3,32,68.1,2616
New Haven School District,0930011,Worthington Hooker School,0933811,8,Math,48,47,97.9,47,12,25.5,*,*,*,*,25,53.2,*,*,2625
New London School District,0950011,Bennie Dover Jackson Middle School,0955111,5,ELA,23,23,100,23,*,*,6,26.1,13,56.5,*,*,*,*,2525
New London School District,0950011,Bennie Dover Jackson Middle School,0955111,5,Math,23,22,95.7,22,*,*,8,36.4,6,27.3,*,*,*,*,2503
New London School District,0950011,Bennie Dover Jackson Middle School,0955111,6,ELA,126,125,99.2,123,62,50.4,35,28.5,20,16.3,6,4.9,26,21.1,2454
New London School District,0950011,Bennie Dover Jackson Middle School,0955111,6,Math,125,122,97.6,122,74,60.7,33,27,*,*,*,*,15,12.3,2436
New London School District,0950011,Bennie Dover Jackson Middle School,0955111,7,ELA,125,121,96.8,120,65,54.2,31,25.8,*,*,*,*,24,20,2472
New London School District,0950011,Bennie Dover Jackson Middle School,0955111,7,Math,123,120,97.6,120,75,62.5,32,26.7,7,5.8,6,5,13,10.8,2453
New London School District,0950011,Bennie Dover Jackson Middle School,0955111,8,ELA,146,144,98.6,144,82,56.9,34,23.6,21,14.6,7,4.9,28,19.4,2482
New London School District,0950011,Bennie Dover Jackson Middle School,0955111,8,Math,146,143,97.9,142,90,63.4,36,25.4,*,*,*,*,16,11.3,2464
New London School District,0950011,C.B. Jennings Dual Language & International Elementary Magnet,0950311,3,ELA,109,109,100,109,83,76.1,19,17.4,*,*,*,*,7,6.4,2331
New London School District,0950011,C.B. Jennings Dual Language & International Elementary Magnet,0950311,3,Math,109,109,100,109,86,78.9,*,*,*,*,0,0,*,*,2339
New London School District,0950011,C.B. Jennings Dual Language & International Elementary Magnet,0950311,4,ELA,96,94,97.9,94,70,74.5,11,11.7,*,*,*,*,13,13.8,2376
New London School District,0950011,C.B. Jennings Dual Language & International Elementary Magnet,0950311,4,Math,96,94,97.9,94,44,46.8,37,39.4,*,*,*,*,13,13.8,2410
New London School District,0950011,C.B. Jennings Dual Language & International Elementary Magnet,0950311,5,ELA,96,93,96.9,92,56,60.9,18,19.6,*,*,*,*,18,19.6,2424
New London School District,0950011,C.B. Jennings Dual Language & International Elementary Magnet,0950311,5,Math,96,93,96.9,93,65,69.9,22,23.7,*,*,*,*,6,6.5,2432
New London School District,0950011,Harbor,0950611,3,ELA,10,10,*,10,*,*,*,*,*,*,*,*,*,*,*
New London School District,0950011,Harbor,0950611,3,Math,10,10,*,10,*,*,*,*,*,*,*,*,*,*,*
New London School District,0950011,Harbor,0950611,4,ELA,22,22,100,22,18,81.8,*,*,0,0,*,*,*,*,2360
New London School District,0950011,Harbor,0950611,4,Math,22,22,100,22,*,*,*,*,0,0,0,0,0,0,2356
New London School District,0950011,Nathan Hale Arts Magnet School,0950911,3,ELA,83,83,100,83,23,27.7,21,25.3,20,24.1,19,22.9,39,47,2423
New London School District,0950011,Nathan Hale Arts Magnet School,0950911,3,Math,83,83,100,83,33,39.8,21,25.3,18,21.7,11,13.3,29,34.9,2411
New London School District,0950011,Nathan Hale Arts Magnet School,0950911,4,ELA,99,99,100,99,46,46.5,24,24.2,16,16.2,13,13.1,29,29.3,2430
New London School District,0950011,Nathan Hale Arts Magnet School,0950911,4,Math,99,99,100,99,44,44.4,38,38.4,*,*,*,*,17,17.2,2423
New London School District,0950011,Nathan Hale Arts Magnet School,0950911,5,ELA,80,79,98.8,79,38,48.1,21,26.6,*,*,*,*,20,25.3,2443
New London School District,0950011,Nathan Hale Arts Magnet School,0950911,5,Math,80,79,98.8,79,51,64.6,22,27.8,*,*,*,*,6,7.6,2428
New London School District,0950011,New London Visual and Performing Arts Magnet School,0951411,6,ELA,58,57,98.3,57,24,42.1,19,33.3,*,*,*,*,14,24.6,2477
New London School District,0950011,New London Visual and Performing Arts Magnet School,0951411,6,Math,58,57,98.3,56,25,44.6,24,42.9,*,*,*,*,7,12.5,2466
New London School District,0950011,New London Visual and Performing Arts Magnet School,0951411,7,ELA,44,44,100,44,24,54.5,*,*,8,18.2,*,*,*,*,2484
New London School District,0950011,New London Visual and Performing Arts Magnet School,0951411,7,Math,44,44,100,44,21,47.7,13,29.5,*,*,*,*,10,22.7,2476
New London School District,0950011,Science and Technology Magnet School of Southeastern Connecticut,0951311,6,ELA,65,64,98.5,64,23,35.9,20,31.3,*,*,*,*,21,32.8,2484
New London School District,0950011,Science and Technology Magnet School of Southeastern Connecticut,0951311,6,Math,65,64,98.5,64,24,37.5,30,46.9,*,*,*,*,10,15.6,2481
New London School District,0950011,Science and Technology Magnet School of Southeastern Connecticut,0951311,7,ELA,57,56,98.2,56,26,46.4,15,26.8,*,*,*,*,15,26.8,2488
New London School District,0950011,Science and Technology Magnet School of Southeastern Connecticut,0951311,7,Math,57,56,98.2,56,29,51.8,19,33.9,*,*,*,*,8,14.3,2470
New London School District,0950011,Science and Technology Magnet School of Southeastern Connecticut,0951311,8,ELA,45,44,97.8,44,17,38.6,20,45.5,7,15.9,0,0,7,15.9,2499
New London School District,0950011,Science and Technology Magnet School of Southeastern Connecticut,0951311,8,Math,45,45,100,45,31,68.9,*,*,*,*,0,0,*,*,2467
New London School District,0950011,Winthrop STEM Elementary Magnet School,0950811,3,ELA,92,91,98.9,91,24,26.4,26,28.6,15,16.5,26,28.6,41,45.1,2425
New London School District,0950011,Winthrop STEM Elementary Magnet School,0950811,3,Math,92,91,98.9,91,28,30.8,22,24.2,25,27.5,16,17.6,41,45.1,2428
New London School District,0950011,Winthrop STEM Elementary Magnet School,0950811,4,ELA,98,98,100,98,28,28.6,18,18.4,26,26.5,26,26.5,52,53.1,2471
New London School District,0950011,Winthrop STEM Elementary Magnet School,0950811,4,Math,98,98,100,98,22,22.4,39,39.8,23,23.5,14,14.3,37,37.8,2458
New London School District,0950011,Winthrop STEM Elementary Magnet School,0950811,5,ELA,86,86,100,86,29,33.7,15,17.4,27,31.4,15,17.4,42,48.8,2484
New London School District,0950011,Winthrop STEM Elementary Magnet School,0950811,5,Math,86,86,100,86,36,41.9,19,22.1,12,14,19,22.1,31,36,2482
New Milford School District,0960011,Sarah Noble Intermediate School,0960911,3,ELA,279,274,98.2,274,75,27.4,90,32.8,51,18.6,58,21.2,109,39.8,2415
New Milford School District,0960011,Sarah Noble Intermediate School,0960911,3,Math,279,273,97.8,273,56,20.5,72,26.4,96,35.2,49,17.9,145,53.1,2439
New Milford School District,0960011,Sarah Noble Intermediate School,0960911,4,ELA,309,297,96.1,297,96,32.3,61,20.5,73,24.6,67,22.6,140,47.1,2463
New Milford School District,0960011,Sarah Noble Intermediate School,0960911,4,Math,309,297,96.1,297,38,12.8,109,36.7,87,29.3,63,21.2,150,50.5,2487
New Milford School District,0960011,Sarah Noble Intermediate School,0960911,5,ELA,314,312,99.4,312,60,19.2,59,18.9,118,37.8,75,24,193,61.9,2520
New Milford School District,0960011,Sarah Noble Intermediate School,0960911,5,Math,314,312,99.4,312,58,18.6,89,28.5,94,30.1,71,22.8,165,52.9,2525
New Milford School District,0960011,Schaghticoke Middle School,0965211,6,ELA,345,332,96.2,332,60,18.1,95,28.6,120,36.1,57,17.2,177,53.3,2536
New Milford School District,0960011,Schaghticoke Middle School,0965211,6,Math,345,327,94.8,327,71,21.7,107,32.7,94,28.7,55,16.8,149,45.6,2529
New Milford School District,0960011,Schaghticoke Middle School,0965211,7,ELA,327,317,96.9,317,56,17.7,92,29,126,39.7,43,13.6,169,53.3,2557
New Milford School District,0960011,Schaghticoke Middle School,0965211,7,Math,327,315,96.3,315,93,29.5,108,34.3,63,20,51,16.2,114,36.2,2531
New Milford School District,0960011,Schaghticoke Middle School,0965211,8,ELA,333,317,95.2,316,69,21.8,92,29.1,109,34.5,46,14.6,155,49.1,2562
New Milford School District,0960011,Schaghticoke Middle School,0965211,8,Math,333,301,90.4,301,80,26.6,83,27.6,69,22.9,69,22.9,138,45.8,2567
Newington School District,0940011,Anna Reynolds School,0940611,3,ELA,98,98,100,98,17,17.3,31,31.6,25,25.5,25,25.5,50,51,2432
Newington School District,0940011,Anna Reynolds School,0940611,3,Math,98,98,100,98,22,22.4,37,37.8,28,28.6,11,11.2,39,39.8,2427
Newington School District,0940011,Anna Reynolds School,0940611,4,ELA,106,105,99.1,105,25,23.8,27,25.7,27,25.7,26,24.8,53,50.5,2470
Newington School District,0940011,Anna Reynolds School,0940611,4,Math,106,105,99.1,105,14,13.3,33,31.4,42,40,16,15.2,58,55.2,2486
Newington School District,0940011,Elizabeth Green School,0940211,3,ELA,59,59,100,59,20,33.9,14,23.7,12,20.3,13,22,25,42.4,2415
Newington School District,0940011,Elizabeth Green School,0940211,3,Math,59,59,100,59,16,27.1,17,28.8,16,27.1,10,16.9,26,44.1,2430
Newington School District,0940011,Elizabeth Green School,0940211,4,ELA,58,58,100,58,12,20.7,8,13.8,18,31,20,34.5,38,65.5,2485
Newington School District,0940011,Elizabeth Green School,0940211,4,Math,58,58,100,58,*,*,18,31,23,39.7,*,*,*,*,2491
Newington School District,0940011,John Paterson School,0940811,3,ELA,84,84,100,84,18,21.4,15,17.9,26,31,25,29.8,51,60.7,2435
Newington School District,0940011,John Paterson School,0940811,3,Math,84,84,100,84,14,16.7,21,25,32,38.1,17,20.2,49,58.3,2441
Newington School District,0940011,John Paterson School,0940811,4,ELA,77,77,100,77,12,15.6,18,23.4,22,28.6,25,32.5,47,61,2491
Newington School District,0940011,John Paterson School,0940811,4,Math,77,77,100,77,10,13,22,28.6,23,29.9,22,28.6,45,58.4,2497
Newington School District,0940011,John Wallace Middle School,0945311,5,ELA,166,166,100,166,38,22.9,37,22.3,64,38.6,27,16.3,91,54.8,2505
Newington School District,0940011,John Wallace Middle School,0945311,5,Math,166,166,100,166,32,19.3,64,38.6,44,26.5,26,15.7,70,42.2,2514
Newington School District,0940011,John Wallace Middle School,0945311,6,ELA,164,164,100,164,48,29.3,49,29.9,52,31.7,15,9.1,67,40.9,2507
Newington School District,0940011,John Wallace Middle School,0945311,6,Math,164,163,99.4,163,35,21.5,60,36.8,37,22.7,31,19,68,41.7,2530
Newington School District,0940011,John Wallace Middle School,0945311,7,ELA,173,173,100,173,35,20.2,38,22,71,41,29,16.8,100,57.8,2560
Newington School District,0940011,John Wallace Middle School,0945311,7,Math,174,173,99.4,173,25,14.5,57,32.9,55,31.8,36,20.8,91,52.6,2566
Newington School District,0940011,John Wallace Middle School,0945311,8,ELA,175,174,99.4,174,25,14.4,47,27,64,36.8,38,21.8,102,58.6,2582
Newington School District,0940011,John Wallace Middle School,0945311,8,Math,175,174,99.4,174,47,27,46,26.4,39,22.4,42,24.1,81,46.6,2574
Newington School District,0940011,Martin Kellogg Middle School,0945111,5,ELA,146,145,99.3,145,42,29,28,19.3,35,24.1,40,27.6,75,51.7,2509
Newington School District,0940011,Martin Kellogg Middle School,0945111,5,Math,146,145,99.3,145,32,22.1,48,33.1,38,26.2,27,18.6,65,44.8,2512
Newington School District,0940011,Martin Kellogg Middle School,0945111,6,ELA,151,150,99.3,150,25,16.7,42,28,61,40.7,22,14.7,83,55.3,2534
Newington School District,0940011,Martin Kellogg Middle School,0945111,6,Math,151,148,98,148,18,12.2,53,35.8,41,27.7,36,24.3,77,52,2554
Newington School District,0940011,Martin Kellogg Middle School,0945111,7,ELA,149,147,98.7,147,30,20.4,33,22.4,64,43.5,20,13.6,84,57.1,2557
Newington School District,0940011,Martin Kellogg Middle School,0945111,7,Math,149,147,98.7,147,22,15,29,19.7,54,36.7,42,28.6,96,65.3,2582
Newington School District,0940011,Martin Kellogg Middle School,0945111,8,ELA,158,157,99.4,157,25,15.9,52,33.1,62,39.5,18,11.5,80,51,2571
Newington School District,0940011,Martin Kellogg Middle School,0945111,8,Math,158,157,99.4,156,31,19.9,48,30.8,36,23.1,41,26.3,77,49.4,2581
Newington School District,0940011,Ruth Chaffee School,0940711,3,ELA,61,61,100,60,14,23.3,14,23.3,15,25,17,28.3,32,53.3,2434
Newington School District,0940011,Ruth Chaffee School,0940711,3,Math,60,60,100,59,16,27.1,18,30.5,17,28.8,8,13.6,25,42.4,2424
Newington School District,0940011,Ruth Chaffee School,0940711,4,ELA,79,79,100,79,20,25.3,15,19,24,30.4,20,25.3,44,55.7,2479
Newington School District,0940011,Ruth Chaffee School,0940711,4,Math,79,79,100,79,*,*,28,35.4,26,32.9,*,*,*,*,2491
Newtown School District,0970011,Hawley Elementary School,0970111,3,ELA,67,65,97,65,*,*,*,*,22,33.8,27,41.5,49,75.4,2478
Newtown School District,0970011,Hawley Elementary School,0970111,3,Math,67,64,95.5,64,6,9.4,9,14.1,29,45.3,20,31.3,49,76.6,2480
Newtown School District,0970011,Hawley Elementary School,0970111,4,ELA,64,63,98.4,63,*,*,*,*,18,28.6,32,50.8,50,79.4,2528
Newtown School District,0970011,Hawley Elementary School,0970111,4,Math,64,63,98.4,63,*,*,*,*,24,38.1,23,36.5,47,74.6,2531
Newtown School District,0970011,Head O'Meadow Elementary School,0970411,3,ELA,48,48,100,48,*,*,*,*,13,27.1,28,58.3,41,85.4,2501
Newtown School District,0970011,Head O'Meadow Elementary School,0970411,3,Math,48,48,100,48,*,*,*,*,22,45.8,15,31.3,37,77.1,2477
Newtown School District,0970011,Head O'Meadow Elementary School,0970411,4,ELA,81,81,100,81,8,9.9,11,13.6,22,27.2,40,49.4,62,76.5,2521
Newtown School District,0970011,Head O'Meadow Elementary School,0970411,4,Math,81,81,100,81,*,*,*,*,25,30.9,32,39.5,57,70.4,2526
Newtown School District,0970011,Middle Gate Elementary School,0970311,3,ELA,64,63,98.4,63,14,22.2,11,17.5,24,38.1,14,22.2,38,60.3,2440
Newtown School District,0970011,Middle Gate Elementary School,0970311,3,Math,64,63,98.4,63,10,15.9,15,23.8,21,33.3,17,27,38,60.3,2458
Newtown School District,0970011,Middle Gate Elementary School,0970311,4,ELA,82,81,98.8,81,14,17.3,19,23.5,17,21,31,38.3,48,59.3,2495
Newtown School District,0970011,Middle Gate Elementary School,0970311,4,Math,82,81,98.8,81,6,7.4,22,27.2,25,30.9,28,34.6,53,65.4,2519
Newtown School District,0970011,Newtown Middle School,0975111,7,ELA,357,352,98.6,352,33,9.4,83,23.6,150,42.6,86,24.4,236,67,2587
Newtown School District,0970011,Newtown Middle School,0975111,7,Math,357,352,98.6,352,28,8,77,21.9,89,25.3,158,44.9,247,70.2,2612
Newtown School District,0970011,Newtown Middle School,0975111,8,ELA,392,390,99.5,390,43,11,93,23.8,181,46.4,73,18.7,254,65.1,2598
Newtown School District,0970011,Newtown Middle School,0975111,8,Math,392,390,99.5,390,42,10.8,87,22.3,106,27.2,155,39.7,261,66.9,2627
Newtown School District,0970011,Reed Intermediate School,0970511,5,ELA,317,316,99.7,316,25,7.9,47,14.9,129,40.8,115,36.4,244,77.2,2558
Newtown School District,0970011,Reed Intermediate School,0970511,5,Math,317,315,99.4,315,24,7.6,87,27.6,78,24.8,126,40,204,64.8,2556
Newtown School District,0970011,Reed Intermediate School,0970511,6,ELA,342,337,98.5,337,31,9.2,74,22,130,38.6,102,30.3,232,68.8,2569
Newtown School District,0970011,Reed Intermediate School,0970511,6,Math,342,336,98.2,336,37,11,74,22,104,31,121,36,225,67,2580
Newtown School District,0970011,Sandy Hook Elementary School,0970211,3,ELA,84,84,100,84,*,*,*,*,23,27.4,45,53.6,68,81,2488
Newtown School District,0970011,Sandy Hook Elementary School,0970211,3,Math,84,84,100,84,*,*,*,*,34,40.5,35,41.7,69,82.1,2494
Newtown School District,0970011,Sandy Hook Elementary School,0970211,4,ELA,72,71,98.6,71,8,11.3,15,21.1,25,35.2,23,32.4,48,67.6,2509
Newtown School District,0970011,Sandy Hook Elementary School,0970211,4,Math,72,71,98.6,71,8,11.3,19,26.8,23,32.4,21,29.6,44,62,2505
Norfolk School District,0980011,Botelle Elementary School,0980111,3,ELA,12,12,*,12,*,*,*,*,*,*,*,*,*,*,*
Norfolk School District,0980011,Botelle Elementary School,0980111,3,Math,12,12,*,12,*,*,*,*,*,*,*,*,*,*,*
Norfolk School District,0980011,Botelle Elementary School,0980111,4,ELA,14,14,*,14,*,*,*,*,*,*,*,*,*,*,*
Norfolk School District,0980011,Botelle Elementary School,0980111,4,Math,14,14,*,14,*,*,*,*,*,*,*,*,*,*,*
Norfolk School District,0980011,Botelle Elementary School,0980111,5,ELA,15,15,*,15,*,*,*,*,*,*,*,*,*,*,*
Norfolk School District,0980011,Botelle Elementary School,0980111,5,Math,15,15,*,15,*,*,*,*,*,*,*,*,*,*,*
Norfolk School District,0980011,Botelle Elementary School,0980111,6,ELA,11,11,*,11,*,*,*,*,*,*,*,*,*,*,*
Norfolk School District,0980011,Botelle Elementary School,0980111,6,Math,11,11,*,11,*,*,*,*,*,*,*,*,*,*,*
North Branford School District,0990011,North Branford Intermediate School,0995111,6,ELA,144,144,100,144,16,11.1,38,26.4,67,46.5,23,16,90,62.5,2549
North Branford School District,0990011,North Branford Intermediate School,0995111,6,Math,144,144,100,144,24,16.7,51,35.4,43,29.9,26,18.1,69,47.9,2543
North Branford School District,0990011,North Branford Intermediate School,0995111,7,ELA,135,135,100,135,29,21.5,29,21.5,52,38.5,25,18.5,77,57,2560
North Branford School District,0990011,North Branford Intermediate School,0995111,7,Math,135,135,100,135,33,24.4,43,31.9,39,28.9,20,14.8,59,43.7,2548
North Branford School District,0990011,North Branford Intermediate School,0995111,8,ELA,176,156,88.6,156,30,19.2,43,27.6,50,32.1,33,21.2,83,53.2,2571
North Branford School District,0990011,North Branford Intermediate School,0995111,8,Math,176,155,88.1,155,44,28.4,48,31,30,19.4,33,21.3,63,40.6,2562
North Branford School District,0990011,Totoket Valley Elementary School,0990611,3,ELA,131,131,100,131,19,14.5,30,22.9,41,31.3,41,31.3,82,62.6,2449
North Branford School District,0990011,Totoket Valley Elementary School,0990611,3,Math,131,131,100,131,21,16,30,22.9,38,29,42,32.1,80,61.1,2461
North Branford School District,0990011,Totoket Valley Elementary School,0990611,4,ELA,114,112,98.2,112,21,18.8,22,19.6,44,39.3,25,22.3,69,61.6,2485
North Branford School District,0990011,Totoket Valley Elementary School,0990611,4,Math,114,112,98.2,112,12,10.7,42,37.5,44,39.3,14,12.5,58,51.8,2488
North Branford School District,0990011,Totoket Valley Elementary School,0990611,5,ELA,137,132,96.4,132,19,14.4,29,22,53,40.2,31,23.5,84,63.6,2528
North Branford School District,0990011,Totoket Valley Elementary School,0990611,5,Math,136,131,96.3,131,21,16,40,30.5,20,15.3,50,38.2,70,53.4,2545
North Canaan School District,1000011,North Canaan Elementary School,1000111,3,ELA,29,29,100,29,*,*,8,27.6,*,*,13,44.8,*,*,2460
North Canaan School District,1000011,North Canaan Elementary School,1000111,3,Math,29,29,100,29,*,*,*,*,16,55.2,7,24.1,23,79.3,2465
North Canaan School District,1000011,North Canaan Elementary School,1000111,4,ELA,42,42,100,42,8,19,7,16.7,15,35.7,12,28.6,27,64.3,2487
North Canaan School District,1000011,North Canaan Elementary School,1000111,4,Math,42,42,100,42,*,*,18,42.9,11,26.2,*,*,*,*,2474
North Canaan School District,1000011,North Canaan Elementary School,1000111,5,ELA,17,17,*,17,*,*,*,*,*,*,*,*,*,*,*
North Canaan School District,1000011,North Canaan Elementary School,1000111,5,Math,17,17,*,17,*,*,*,*,*,*,*,*,*,*,*
North Canaan School District,1000011,North Canaan Elementary School,1000111,6,ELA,24,24,100,24,6,25,*,*,9,37.5,*,*,*,*,2527
North Canaan School District,1000011,North Canaan Elementary School,1000111,6,Math,24,24,100,24,6,25,11,45.8,*,*,*,*,*,*,2509
North Canaan School District,1000011,North Canaan Elementary School,1000111,7,ELA,30,30,100,30,*,*,*,*,13,43.3,8,26.7,21,70,2585
North Canaan School District,1000011,North Canaan Elementary School,1000111,7,Math,30,30,100,30,*,*,11,36.7,*,*,7,23.3,*,*,2564
North Canaan School District,1000011,North Canaan Elementary School,1000111,8,ELA,28,28,100,28,*,*,*,*,13,46.4,8,28.6,21,75,2610
North Canaan School District,1000011,North Canaan Elementary School,1000111,8,Math,28,28,100,28,*,*,*,*,8,28.6,9,32.1,17,60.7,2601
North Haven School District,1010011,Clintonville Elementary School,1010811,3,ELA,47,47,100,47,10,21.3,13,27.7,10,21.3,14,29.8,24,51.1,2437
