District,District Code,School,School Code,Grade,Subject,Total Number of Students,Total Number Tested,Smarter Balanced Participation Rate,Total Number with Scored Tests,Count,%,Count,%,Count,%,Count,%,Count,%,Average VSS
Waterbury School District,1510011,Reed School,1513411,7,Math,54,54,100,54,21,38.9,23,42.6,*,*,*,*,10,18.5,2485
Waterbury School District,1510011,Reed School,1513411,8,ELA,42,42,100,42,20,47.6,*,*,11,26.2,*,*,*,*,2508
Waterbury School District,1510011,Reed School,1513411,8,Math,44,44,100,44,22,50,10,22.7,*,*,*,*,12,27.3,2507
Waterbury School District,1510011,Regan School,1512811,3,ELA,39,39,100,39,*,*,12,30.8,*,*,14,35.9,*,*,2436
Waterbury School District,1510011,Regan School,1512811,3,Math,39,39,100,39,10,25.6,7,17.9,10,25.6,12,30.8,22,56.4,2445
Waterbury School District,1510011,Regan School,1512811,4,ELA,46,46,100,46,24,52.2,11,23.9,*,*,*,*,11,23.9,2418
Waterbury School District,1510011,Regan School,1512811,4,Math,46,46,100,46,15,32.6,16,34.8,*,*,*,*,15,32.6,2449
Waterbury School District,1510011,Regan School,1512811,5,ELA,55,55,100,55,15,27.3,18,32.7,13,23.6,9,16.4,22,40,2482
Waterbury School District,1510011,Regan School,1512811,5,Math,55,55,100,55,28,50.9,15,27.3,6,10.9,6,10.9,12,21.8,2458
Waterbury School District,1510011,Rotella Interdistrict Magnet School,1513311,3,ELA,87,87,100,87,*,*,*,*,24,27.6,38,43.7,62,71.3,2471
Waterbury School District,1510011,Rotella Interdistrict Magnet School,1513311,3,Math,87,87,100,87,16,18.4,19,21.8,30,34.5,22,25.3,52,59.8,2453
Waterbury School District,1510011,Rotella Interdistrict Magnet School,1513311,4,ELA,96,95,99,95,18,18.9,15,15.8,31,32.6,31,32.6,62,65.3,2496
Waterbury School District,1510011,Rotella Interdistrict Magnet School,1513311,4,Math,95,94,98.9,94,9,9.6,35,37.2,27,28.7,23,24.5,50,53.2,2500
Waterbury School District,1510011,Rotella Interdistrict Magnet School,1513311,5,ELA,96,96,100,96,17,17.7,17,17.7,45,46.9,17,17.7,62,64.6,2515
Waterbury School District,1510011,Rotella Interdistrict Magnet School,1513311,5,Math,96,96,100,96,13,13.5,35,36.5,23,24,25,26,48,50,2528
Waterbury School District,1510011,Sprague School,1512011,3,ELA,54,54,100,54,22,40.7,21,38.9,*,*,*,*,11,20.4,2378
Waterbury School District,1510011,Sprague School,1512011,3,Math,54,54,100,54,28,51.9,17,31.5,*,*,*,*,9,16.7,2378
Waterbury School District,1510011,Sprague School,1512011,4,ELA,81,81,100,81,49,60.5,24,29.6,*,*,*,*,8,9.9,2396
Waterbury School District,1510011,Sprague School,1512011,4,Math,81,81,100,81,47,58,22,27.2,*,*,*,*,12,14.8,2409
Waterbury School District,1510011,Sprague School,1512011,5,ELA,72,72,100,72,34,47.2,18,25,13,18.1,7,9.7,20,27.8,2454
Waterbury School District,1510011,Sprague School,1512011,5,Math,72,72,100,72,43,59.7,15,20.8,8,11.1,6,8.3,14,19.4,2456
Waterbury School District,1510011,State Street School,1519011,3,ELA,8,8,*,8,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,State Street School,1519011,3,Math,8,8,*,8,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,State Street School,1519011,4,ELA,7,7,*,7,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,State Street School,1519011,4,Math,7,7,*,7,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,State Street School,1519011,5,ELA,7,7,*,7,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,State Street School,1519011,5,Math,7,7,*,7,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,State Street School,1519011,6,ELA,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,State Street School,1519011,6,Math,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,State Street School,1519011,7,ELA,10,10,*,10,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,State Street School,1519011,7,Math,10,9,*,9,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,State Street School,1519011,8,ELA,10,7,*,7,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,State Street School,1519011,8,Math,10,7,*,7,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Wallace BDLC,1514411,6,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Wallace BDLC,1514411,6,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Wallace BDLC,1514411,7,ELA,6,6,*,6,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Wallace BDLC,1514411,7,Math,6,6,*,6,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Wallace BDLC,1514411,8,ELA,6,6,*,6,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Wallace BDLC,1514411,8,Math,6,6,*,6,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Wallace Bilingual,1515811,6,ELA,16,16,*,16,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Wallace Bilingual,1515811,6,Math,16,16,*,16,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Wallace Bilingual,1515811,7,ELA,15,15,*,15,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Wallace Bilingual,1515811,7,Math,15,15,*,15,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Wallace Bilingual,1515811,8,ELA,17,17,*,17,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Wallace Bilingual,1515811,8,Math,17,17,*,17,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Walsh School,1512211,3,ELA,56,56,100,56,30,53.6,14,25,*,*,*,*,12,21.4,2365
Waterbury School District,1510011,Walsh School,1512211,3,Math,56,56,100,56,29,51.8,14,25,*,*,*,*,13,23.2,2385
Waterbury School District,1510011,Walsh School,1512211,4,ELA,88,87,98.9,87,57,65.5,14,16.1,*,*,*,*,16,18.4,2391
Waterbury School District,1510011,Walsh School,1512211,4,Math,89,88,98.9,88,46,52.3,33,37.5,*,*,*,*,9,10.2,2397
Waterbury School District,1510011,Walsh School,1512211,5,ELA,62,62,100,62,42,67.7,13,21,*,*,*,*,7,11.3,2414
Waterbury School District,1510011,Walsh School,1512211,5,Math,62,62,100,62,48,77.4,10,16.1,*,*,*,*,*,*,2419
Waterbury School District,1510011,Washington School,1512311,3,ELA,47,47,100,47,18,38.3,13,27.7,12,25.5,*,*,*,*,2393
Waterbury School District,1510011,Washington School,1512311,3,Math,47,47,100,47,22,46.8,17,36.2,*,*,0,0,*,*,2375
Waterbury School District,1510011,Washington School,1512311,4,ELA,51,51,100,51,28,54.9,13,25.5,9,17.6,*,*,*,*,2411
Waterbury School District,1510011,Washington School,1512311,4,Math,51,51,100,51,24,47.1,21,41.2,6,11.8,0,0,6,11.8,2411
Waterbury School District,1510011,Washington School,1512311,5,ELA,51,51,100,51,16,31.4,17,33.3,11,21.6,7,13.7,18,35.3,2472
Waterbury School District,1510011,Washington School,1512311,5,Math,51,51,100,51,32,62.7,10,19.6,*,*,*,*,9,17.6,2450
Waterbury School District,1510011,Waterbury Arts Magnet School (Middle),1515011,6,ELA,112,112,100,112,26,23.2,39,34.8,37,33,10,8.9,47,42,2515
Waterbury School District,1510011,Waterbury Arts Magnet School (Middle),1515011,6,Math,112,112,100,112,38,33.9,44,39.3,22,19.6,8,7.1,30,26.8,2504
Waterbury School District,1510011,Waterbury Arts Magnet School (Middle),1515011,7,ELA,110,110,100,110,24,21.8,24,21.8,38,34.5,24,21.8,62,56.4,2557
Waterbury School District,1510011,Waterbury Arts Magnet School (Middle),1515011,7,Math,110,110,100,110,30,27.3,30,27.3,26,23.6,24,21.8,50,45.5,2544
Waterbury School District,1510011,Waterbury Arts Magnet School (Middle),1515011,8,ELA,110,110,100,110,42,38.2,22,20,35,31.8,11,10,46,41.8,2531
Waterbury School District,1510011,Waterbury Arts Magnet School (Middle),1515011,8,Math,110,110,100,110,64,58.2,28,25.5,*,*,*,*,18,16.4,2486
Waterbury School District,1510011,Wendell L. Cross School,1510811,3,ELA,42,42,100,42,17,40.5,6,14.3,12,28.6,7,16.7,19,45.2,2401
Waterbury School District,1510011,Wendell L. Cross School,1510811,3,Math,42,42,100,42,20,47.6,*,*,10,23.8,*,*,*,*,2388
Waterbury School District,1510011,Wendell L. Cross School,1510811,4,ELA,51,51,100,51,18,35.3,8,15.7,15,29.4,10,19.6,25,49,2467
Waterbury School District,1510011,Wendell L. Cross School,1510811,4,Math,51,51,100,51,12,23.5,13,25.5,17,33.3,9,17.6,26,51,2481
Waterbury School District,1510011,Wendell L. Cross School,1510811,5,ELA,50,50,100,50,19,38,*,*,14,28,*,*,*,*,2466
Waterbury School District,1510011,Wendell L. Cross School,1510811,5,Math,50,50,100,50,16,32,17,34,7,14,10,20,17,34,2492
Waterbury School District,1510011,West Side BDLC,1514711,6,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,West Side BDLC,1514711,6,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,West Side BDLC,1514711,7,ELA,11,10,*,10,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,West Side BDLC,1514711,7,Math,11,10,*,10,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,West Side BDLC,1514711,8,ELA,13,9,*,9,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,West Side BDLC,1514711,8,Math,13,10,*,10,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,West Side Bilingual,1515611,6,ELA,20,20,100,20,*,*,*,*,0,0,0,0,0,0,2347
Waterbury School District,1510011,West Side Bilingual,1515611,6,Math,20,20,100,20,*,*,*,*,0,0,0,0,0,0,2362
Waterbury School District,1510011,West Side Bilingual,1515611,7,ELA,24,24,100,24,22,91.7,*,*,*,*,0,0,*,*,2384
Waterbury School District,1510011,West Side Bilingual,1515611,7,Math,24,24,100,24,*,*,*,*,0,0,0,0,0,0,2375
Waterbury School District,1510011,West Side Bilingual,1515611,8,ELA,20,20,100,20,20,100,0,0,0,0,0,0,0,0,2394
Waterbury School District,1510011,West Side Bilingual,1515611,8,Math,20,20,100,20,*,*,*,*,0,0,0,0,0,0,2379
Waterbury School District,1510011,West Side Middle School,1515211,6,ELA,359,359,100,359,159,44.3,111,30.9,72,20.1,17,4.7,89,24.8,2470
Waterbury School District,1510011,West Side Middle School,1515211,6,Math,358,358,100,358,212,59.2,110,30.7,24,6.7,12,3.4,36,10.1,2436
Waterbury School District,1510011,West Side Middle School,1515211,7,ELA,303,303,100,303,129,42.6,92,30.4,75,24.8,7,2.3,82,27.1,2497
Waterbury School District,1510011,West Side Middle School,1515211,7,Math,300,300,100,300,190,63.3,79,26.3,*,*,*,*,31,10.3,2455
Waterbury School District,1510011,West Side Middle School,1515211,8,ELA,330,326,98.8,326,154,47.2,93,28.5,62,19,17,5.2,79,24.2,2503
Waterbury School District,1510011,West Side Middle School,1515211,8,Math,328,324,98.8,324,236,72.8,62,19.1,18,5.6,8,2.5,26,8,2453
Waterbury School District,1510011,Woodrow Wilson BDLC,1511211,3,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Woodrow Wilson BDLC,1511211,3,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Woodrow Wilson BDLC,1511211,4,ELA,11,10,*,10,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Woodrow Wilson BDLC,1511211,4,Math,11,10,*,10,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Woodrow Wilson BDLC,1511211,5,ELA,6,6,*,6,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Woodrow Wilson BDLC,1511211,5,Math,6,6,*,6,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Woodrow Wilson School,1513211,3,ELA,63,63,100,63,31,49.2,26,41.3,*,*,*,*,6,9.5,2352
Waterbury School District,1510011,Woodrow Wilson School,1513211,3,Math,63,63,100,63,30,47.6,23,36.5,*,*,*,*,10,15.9,2377
Waterbury School District,1510011,Woodrow Wilson School,1513211,4,ELA,45,45,100,45,30,66.7,6,13.3,*,*,*,*,9,20,2396
Waterbury School District,1510011,Woodrow Wilson School,1513211,4,Math,45,45,100,45,20,44.4,13,28.9,*,*,*,*,12,26.7,2427
Waterbury School District,1510011,Woodrow Wilson School,1513211,5,ELA,48,48,100,48,18,37.5,*,*,13,27.1,*,*,*,*,2461
Waterbury School District,1510011,Woodrow Wilson School,1513211,5,Math,48,48,100,48,24,50,16,33.3,*,*,*,*,8,16.7,2452
Waterford School District,1520011,Clark Lane Middle School,1525111,6,ELA,212,212,100,212,22,10.4,50,23.6,75,35.4,65,30.7,140,66,2567
Waterford School District,1520011,Clark Lane Middle School,1525111,6,Math,212,212,100,212,25,11.8,45,21.2,56,26.4,86,40.6,142,67,2581
Waterford School District,1520011,Clark Lane Middle School,1525111,7,ELA,171,171,100,171,24,14,25,14.6,63,36.8,59,34.5,122,71.3,2599
Waterford School District,1520011,Clark Lane Middle School,1525111,7,Math,171,171,100,171,32,18.7,38,22.2,38,22.2,63,36.8,101,59.1,2588
Waterford School District,1520011,Clark Lane Middle School,1525111,8,ELA,191,189,99,189,16,8.5,38,20.1,68,36,67,35.4,135,71.4,2617
Waterford School District,1520011,Clark Lane Middle School,1525111,8,Math,191,189,99,189,28,14.8,43,22.8,47,24.9,71,37.6,118,62.4,2610
Waterford School District,1520011,Great Neck Elementary School,1520211,3,ELA,*,*,*,*,*,*,*,*,17,34,21,42,38,76,*
Waterford School District,1520011,Great Neck Elementary School,1520211,3,Math,*,*,*,*,*,*,*,*,22,44,19,38,41,82,*
Waterford School District,1520011,Great Neck Elementary School,1520211,4,ELA,56,55,98.2,55,11,20,7,12.7,18,32.7,19,34.5,*,*,2499
Waterford School District,1520011,Great Neck Elementary School,1520211,4,Math,56,55,98.2,55,6,10.9,14,25.5,21,38.2,14,25.5,35,63.6,2506
Waterford School District,1520011,Great Neck Elementary School,1520211,5,ELA,53,53,100,53,*,*,*,*,20,37.7,26,49.1,46,86.8,2574
Waterford School District,1520011,Great Neck Elementary School,1520211,5,Math,53,53,100,53,*,*,*,*,16,30.2,26,49.1,42,79.2,2575
Waterford School District,1520011,Oswegatchie Elementary School,1520611,3,ELA,64,64,100,64,*,*,*,*,22,34.4,26,40.6,48,75,2466
Waterford School District,1520011,Oswegatchie Elementary School,1520611,3,Math,64,63,98.4,63,6,9.5,10,15.9,27,42.9,20,31.7,47,74.6,2468
Waterford School District,1520011,Oswegatchie Elementary School,1520611,4,ELA,54,54,100,54,*,*,9,16.7,*,*,22,40.7,*,*,2510
Waterford School District,1520011,Oswegatchie Elementary School,1520611,4,Math,54,54,100,54,*,*,*,*,18,33.3,21,38.9,39,72.2,2527
Waterford School District,1520011,Oswegatchie Elementary School,1520611,5,ELA,69,69,100,69,11,15.9,13,18.8,26,37.7,19,27.5,45,65.2,2522
Waterford School District,1520011,Oswegatchie Elementary School,1520611,5,Math,69,69,100,69,*,*,24,34.8,*,*,20,29,*,*,2523
Waterford School District,1520011,Quaker Hill Elementary School,1520711,3,ELA,63,63,100,63,*,*,*,*,16,25.4,31,49.2,47,74.6,2477
Waterford School District,1520011,Quaker Hill Elementary School,1520711,3,Math,63,63,100,63,6,9.5,8,12.7,14,22.2,35,55.6,49,77.8,2494
Waterford School District,1520011,Quaker Hill Elementary School,1520711,4,ELA,56,56,100,56,11,19.6,7,12.5,20,35.7,18,32.1,38,67.9,2493
Waterford School District,1520011,Quaker Hill Elementary School,1520711,4,Math,56,56,100,56,*,*,14,25,22,39.3,*,*,*,*,2492
Waterford School District,1520011,Quaker Hill Elementary School,1520711,5,ELA,68,68,100,68,*,*,13,19.1,28,41.2,*,*,*,*,2527
Waterford School District,1520011,Quaker Hill Elementary School,1520711,5,Math,68,68,100,68,8,11.8,18,26.5,21,30.9,21,30.9,42,61.8,2540
Waterford School District,1520011,Waterford Academy,1520911,8,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterford School District,1520011,Waterford Academy,1520911,8,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Watertown School District,1530011,Fletcher W. Judson School,1530311,3,ELA,82,82,100,82,8,9.8,21,25.6,20,24.4,33,40.2,53,64.6,2462
Watertown School District,1530011,Fletcher W. Judson School,1530311,3,Math,82,82,100,82,*,*,*,*,39,47.6,21,25.6,60,73.2,2467
Watertown School District,1530011,Fletcher W. Judson School,1530311,4,ELA,103,100,97.1,100,19,19,17,17,31,31,33,33,64,64,2495
Watertown School District,1530011,Fletcher W. Judson School,1530311,4,Math,103,100,97.1,100,*,*,31,31,39,39,*,*,*,*,2512
Watertown School District,1530011,Fletcher W. Judson School,1530311,5,ELA,91,91,100,91,13,14.3,16,17.6,32,35.2,30,33,62,68.1,2534
Watertown School District,1530011,Fletcher W. Judson School,1530311,5,Math,91,91,100,91,13,14.3,30,33,22,24.2,26,28.6,48,52.7,2526
Watertown School District,1530011,Polk School,1530411,3,ELA,103,101,98.1,101,10,9.9,31,30.7,32,31.7,28,27.7,60,59.4,2447
Watertown School District,1530011,Polk School,1530411,3,Math,103,100,97.1,100,14,14,18,18,32,32,36,36,68,68,2466
Watertown School District,1530011,Polk School,1530411,4,ELA,104,103,99,103,15,14.6,14,13.6,33,32,41,39.8,74,71.8,2508
Watertown School District,1530011,Polk School,1530411,4,Math,104,103,99,103,7,6.8,19,18.4,37,35.9,40,38.8,77,74.8,2530
Watertown School District,1530011,Polk School,1530411,5,ELA,103,103,100,103,15,14.6,24,23.3,40,38.8,24,23.3,64,62.1,2522
Watertown School District,1530011,Polk School,1530411,5,Math,103,103,100,103,19,18.4,28,27.2,24,23.3,32,31.1,56,54.4,2529
Watertown School District,1530011,Swift Middle School,1535111,6,ELA,242,237,97.9,237,41,17.3,70,29.5,91,38.4,35,14.8,126,53.2,2535
Watertown School District,1530011,Swift Middle School,1535111,6,Math,241,236,97.9,236,72,30.5,94,39.8,47,19.9,23,9.7,70,29.7,2506
Watertown School District,1530011,Swift Middle School,1535111,7,ELA,228,227,99.6,227,33,14.5,34,15,101,44.5,59,26,160,70.5,2585
Watertown School District,1530011,Swift Middle School,1535111,7,Math,228,226,99.1,226,39,17.3,66,29.2,58,25.7,63,27.9,121,53.5,2572
Watertown School District,1530011,Swift Middle School,1535111,8,ELA,208,207,99.5,207,24,11.6,43,20.8,94,45.4,46,22.2,140,67.6,2598
Watertown School District,1530011,Swift Middle School,1535111,8,Math,208,207,99.5,207,60,29,55,26.6,50,24.2,42,20.3,92,44.4,2563
West Hartford School District,1550011,Aiken School,1551611,3,ELA,64,64,100,64,11,17.2,12,18.8,21,32.8,20,31.3,41,64.1,2448
West Hartford School District,1550011,Aiken School,1551611,3,Math,64,64,100,64,11,17.2,13,20.3,20,31.3,20,31.3,40,62.5,2458
West Hartford School District,1550011,Aiken School,1551611,4,ELA,70,70,100,70,13,18.6,8,11.4,21,30,28,40,49,70,2515
West Hartford School District,1550011,Aiken School,1551611,4,Math,70,70,100,70,8,11.4,14,20,18,25.7,30,42.9,48,68.6,2524
West Hartford School District,1550011,Aiken School,1551611,5,ELA,64,64,100,64,6,9.4,10,15.6,24,37.5,24,37.5,48,75,2556
West Hartford School District,1550011,Aiken School,1551611,5,Math,64,64,100,64,8,12.5,16,25,17,26.6,23,35.9,40,62.5,2544
West Hartford School District,1550011,Braeburn Learning Center,1559311,4,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
West Hartford School District,1550011,Braeburn Learning Center,1559311,4,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
West Hartford School District,1550011,Braeburn Learning Center,1559311,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
West Hartford School District,1550011,Braeburn Learning Center,1559311,5,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
West Hartford School District,1550011,Braeburn School,1550211,3,ELA,63,63,100,63,*,*,*,*,15,23.8,34,54,49,77.8,2489
West Hartford School District,1550011,Braeburn School,1550211,3,Math,63,63,100,63,7,11.1,12,19,24,38.1,20,31.7,44,69.8,2477
West Hartford School District,1550011,Braeburn School,1550211,4,ELA,68,67,98.5,67,9,13.4,6,9,14,20.9,38,56.7,52,77.6,2530
West Hartford School District,1550011,Braeburn School,1550211,4,Math,68,67,98.5,67,8,11.9,12,17.9,22,32.8,25,37.3,47,70.1,2522
West Hartford School District,1550011,Braeburn School,1550211,5,ELA,55,55,100,55,*,*,*,*,18,32.7,25,45.5,43,78.2,2567
West Hartford School District,1550011,Braeburn School,1550211,5,Math,55,54,98.2,54,*,*,*,*,17,31.5,21,38.9,38,70.4,2571
West Hartford School District,1550011,Bristow Middle School,1555311,6,ELA,142,142,100,142,7,4.9,34,23.9,62,43.7,39,27.5,101,71.1,2574
West Hartford School District,1550011,Bristow Middle School,1555311,6,Math,142,142,100,142,11,7.7,35,24.6,39,27.5,57,40.1,96,67.6,2589
West Hartford School District,1550011,Bristow Middle School,1555311,7,ELA,134,133,99.3,133,15,11.3,22,16.5,55,41.4,41,30.8,96,72.2,2596
West Hartford School District,1550011,Bristow Middle School,1555311,7,Math,133,132,99.2,132,31,23.5,28,21.2,32,24.2,41,31.1,73,55.3,2573
West Hartford School District,1550011,Bristow Middle School,1555311,8,ELA,133,132,99.2,132,*,*,*,*,60,45.5,44,33.3,104,78.8,2628
West Hartford School District,1550011,Bristow Middle School,1555311,8,Math,133,132,99.2,132,18,13.6,33,25,29,22,52,39.4,81,61.4,2618
West Hartford School District,1550011,Bugbee School,1550411,3,ELA,59,59,100,59,*,*,16,27.1,*,*,32,54.2,*,*,2494
West Hartford School District,1550011,Bugbee School,1550411,3,Math,59,59,100,59,7,11.9,9,15.3,11,18.6,32,54.2,43,72.9,2490
West Hartford School District,1550011,Bugbee School,1550411,4,ELA,66,66,100,66,*,*,*,*,9,13.6,46,69.7,55,83.3,2560
West Hartford School District,1550011,Bugbee School,1550411,4,Math,66,65,98.5,65,*,*,*,*,17,26.2,39,60,56,86.2,2558
West Hartford School District,1550011,Bugbee School,1550411,5,ELA,83,82,98.8,82,*,*,*,*,28,34.1,41,50,69,84.1,2574
West Hartford School District,1550011,Bugbee School,1550411,5,Math,83,82,98.8,82,6,7.3,17,20.7,26,31.7,33,40.2,59,72,2561
West Hartford School District,1550011,Charter Oak International Academy,1550511,3,ELA,83,83,100,83,18,21.7,17,20.5,23,27.7,25,30.1,48,57.8,2441
West Hartford School District,1550011,Charter Oak International Academy,1550511,3,Math,83,83,100,83,21,25.3,17,20.5,32,38.6,13,15.7,45,54.2,2435
West Hartford School District,1550011,Charter Oak International Academy,1550511,4,ELA,58,57,98.3,57,12,21.1,6,10.5,16,28.1,23,40.4,39,68.4,2497
West Hartford School District,1550011,Charter Oak International Academy,1550511,4,Math,58,57,98.3,57,9,15.8,17,29.8,14,24.6,17,29.8,31,54.4,2490
West Hartford School District,1550011,Charter Oak International Academy,1550511,5,ELA,71,70,98.6,70,15,21.4,16,22.9,27,38.6,12,17.1,39,55.7,2509
West Hartford School District,1550011,Charter Oak International Academy,1550511,5,Math,71,70,98.6,70,18,25.7,23,32.9,17,24.3,12,17.1,29,41.4,2504
West Hartford School District,1550011,Duffy School,1550611,3,ELA,84,84,100,84,9,10.7,13,15.5,19,22.6,43,51.2,62,73.8,2478
West Hartford School District,1550011,Duffy School,1550611,3,Math,84,84,100,84,10,11.9,9,10.7,29,34.5,36,42.9,65,77.4,2487
West Hartford School District,1550011,Duffy School,1550611,4,ELA,70,70,100,70,7,10,15,21.4,14,20,34,48.6,48,68.6,2519
West Hartford School District,1550011,Duffy School,1550611,4,Math,70,70,100,70,*,*,*,*,25,35.7,33,47.1,58,82.9,2539
West Hartford School District,1550011,Duffy School,1550611,5,ELA,98,98,100,98,7,7.1,14,14.3,34,34.7,43,43.9,77,78.6,2563
West Hartford School District,1550011,Duffy School,1550611,5,Math,98,98,100,98,10,10.2,18,18.4,25,25.5,45,45.9,70,71.4,2564
West Hartford School District,1550011,King Philip Middle School,1555111,6,ELA,278,278,100,278,36,12.9,42,15.1,103,37.1,97,34.9,200,71.9,2573
West Hartford School District,1550011,King Philip Middle School,1555111,6,Math,277,276,99.6,276,49,17.8,65,23.6,66,23.9,96,34.8,162,58.7,2563
West Hartford School District,1550011,King Philip Middle School,1555111,7,ELA,293,290,99,290,33,11.4,41,14.1,105,36.2,111,38.3,216,74.5,2606
West Hartford School District,1550011,King Philip Middle School,1555111,7,Math,293,289,98.6,289,51,17.6,62,21.5,64,22.1,112,38.8,176,60.9,2589
West Hartford School District,1550011,King Philip Middle School,1555111,8,ELA,311,307,98.7,307,27,8.8,46,15,127,41.4,107,34.9,234,76.2,2622
West Hartford School District,1550011,King Philip Middle School,1555111,8,Math,311,307,98.7,307,46,15,55,17.9,71,23.1,135,44,206,67.1,2623
West Hartford School District,1550011,Morley School,1550911,3,ELA,36,36,100,36,*,*,*,*,12,33.3,16,44.4,28,77.8,2472
West Hartford School District,1550011,Morley School,1550911,3,Math,36,36,100,36,*,*,*,*,13,36.1,11,30.6,24,66.7,2454
West Hartford School District,1550011,Morley School,1550911,4,ELA,55,55,100,55,*,*,*,*,12,21.8,32,58.2,44,80,2529
West Hartford School District,1550011,Morley School,1550911,4,Math,55,55,100,55,*,*,*,*,13,23.6,31,56.4,44,80,2531
West Hartford School District,1550011,Morley School,1550911,5,ELA,67,67,100,67,6,9,8,11.9,21,31.3,32,47.8,53,79.1,2565
West Hartford School District,1550011,Morley School,1550911,5,Math,67,67,100,67,*,*,*,*,21,31.3,32,47.8,53,79.1,2571
West Hartford School District,1550011,Norfeldt Learning Center,1559411,4,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
West Hartford School District,1550011,Norfeldt Learning Center,1559411,4,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
West Hartford School District,1550011,Norfeldt School,1551011,3,ELA,50,50,100,50,*,*,*,*,10,20,34,68,44,88,2507
West Hartford School District,1550011,Norfeldt School,1551011,3,Math,50,50,100,50,*,*,*,*,14,28,22,44,36,72,2484
West Hartford School District,1550011,Norfeldt School,1551011,4,ELA,57,56,98.2,56,*,*,*,*,12,21.4,37,66.1,49,87.5,2558
West Hartford School District,1550011,Norfeldt School,1551011,4,Math,57,56,98.2,56,*,*,*,*,19,33.9,32,57.1,51,91.1,2551
West Hartford School District,1550011,Norfeldt School,1551011,5,ELA,47,47,100,47,*,*,*,*,12,25.5,29,61.7,41,87.2,2590
West Hartford School District,1550011,Norfeldt School,1551011,5,Math,47,47,100,47,*,*,*,*,7,14.9,30,63.8,37,78.7,2591
West Hartford School District,1550011,Sedgwick Middle School,1555211,6,ELA,285,280,98.2,280,43,15.4,58,20.7,108,38.6,71,25.4,179,63.9,2557
West Hartford School District,1550011,Sedgwick Middle School,1555211,6,Math,284,279,98.2,279,61,21.9,76,27.2,64,22.9,78,28,142,50.9,2546
West Hartford School District,1550011,Sedgwick Middle School,1555211,7,ELA,315,314,99.7,314,48,15.3,54,17.2,120,38.2,92,29.3,212,67.5,2585
West Hartford School District,1550011,Sedgwick Middle School,1555211,7,Math,315,311,98.7,310,69,22.3,83,26.8,85,27.4,73,23.5,158,51,2555
