District,District Code,School,School Code,Grade,Subject,Total Number of Students,Total Number Tested,Smarter Balanced Participation Rate,Total Number with Scored Tests,Count,%,Count,%,Count,%,Count,%,Count,%,Average VSS
Groton School District,0590011,Claude Chester School,0590311,5,Math,58,58,100,58,18,31,19,32.8,15,25.9,6,10.3,21,36.2,2487
Groton School District,0590011,Mary Morrisson School,0591711,3,ELA,58,58,100,58,18,31,16,27.6,15,25.9,9,15.5,24,41.4,2409
Groton School District,0590011,Mary Morrisson School,0591711,3,Math,55,55,100,55,15,27.3,17,30.9,17,30.9,6,10.9,23,41.8,2421
Groton School District,0590011,Mary Morrisson School,0591711,4,ELA,44,44,100,44,11,25,11,25,13,29.5,9,20.5,22,50,2462
Groton School District,0590011,Mary Morrisson School,0591711,4,Math,43,43,100,43,6,14,13,30.2,15,34.9,9,20.9,24,55.8,2494
Groton School District,0590011,Mary Morrisson School,0591711,5,ELA,52,52,100,52,11,21.2,11,21.2,22,42.3,8,15.4,30,57.7,2505
Groton School District,0590011,Mary Morrisson School,0591711,5,Math,50,50,100,50,19,38,15,30,8,16,8,16,16,32,2482
Groton School District,0590011,Northeast Academy Elementary School,0591911,3,ELA,67,67,100,67,6,9,11,16.4,19,28.4,31,46.3,50,74.6,2479
Groton School District,0590011,Northeast Academy Elementary School,0591911,3,Math,67,67,100,67,6,9,12,17.9,29,43.3,20,29.9,49,73.1,2470
Groton School District,0590011,Northeast Academy Elementary School,0591911,4,ELA,71,71,100,71,*,*,*,*,18,25.4,39,54.9,57,80.3,2537
Groton School District,0590011,Northeast Academy Elementary School,0591911,4,Math,71,71,100,71,*,*,*,*,22,31,25,35.2,47,66.2,2523
Groton School District,0590011,Northeast Academy Elementary School,0591911,5,ELA,72,72,100,72,8,11.1,9,12.5,27,37.5,28,38.9,55,76.4,2556
Groton School District,0590011,Northeast Academy Elementary School,0591911,5,Math,72,72,100,72,14,19.4,19,26.4,19,26.4,20,27.8,39,54.2,2526
Groton School District,0590011,S. B. Butler School,0590111,3,ELA,37,37,100,37,6,16.2,*,*,*,*,18,48.6,*,*,2460
Groton School District,0590011,S. B. Butler School,0590111,3,Math,37,37,100,37,*,*,*,*,15,40.5,9,24.3,24,64.9,2460
Groton School District,0590011,S. B. Butler School,0590111,4,ELA,47,47,100,47,6,12.8,10,21.3,11,23.4,20,42.6,31,66,2505
Groton School District,0590011,S. B. Butler School,0590111,4,Math,47,47,100,47,*,*,*,*,17,36.2,16,34,33,70.2,2514
Groton School District,0590011,S. B. Butler School,0590111,5,ELA,*,*,*,*,*,*,*,*,12,35.3,14,41.2,26,76.5,*
Groton School District,0590011,S. B. Butler School,0590111,5,Math,*,*,*,*,*,*,13,38.2,*,*,10,29.4,*,*,*
Groton School District,0590011,Virtual Learning Academy,0590611,8,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Groton School District,0590011,Virtual Learning Academy,0590611,8,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Groton School District,0590011,West Side Middle School,0595211,6,ELA,181,181,100,181,50,27.6,55,30.4,56,30.9,*,*,*,*,2509
Groton School District,0590011,West Side Middle School,0595211,6,Math,182,182,100,182,58,31.9,70,38.5,40,22,*,*,*,*,2495
Groton School District,0590011,West Side Middle School,0595211,7,ELA,141,141,100,141,41,29.1,39,27.7,46,32.6,15,10.6,61,43.3,2524
Groton School District,0590011,West Side Middle School,0595211,7,Math,142,141,99.3,141,58,41.1,52,36.9,23,16.3,8,5.7,31,22,2493
Groton School District,0590011,West Side Middle School,0595211,8,ELA,127,126,99.2,126,15,11.9,33,26.2,62,49.2,16,12.7,78,61.9,2585
Groton School District,0590011,West Side Middle School,0595211,8,Math,129,128,99.2,128,28,21.9,33,25.8,26,20.3,41,32,67,52.3,2590
Guilford School District,0600011,A. Baldwin Middle School,0600711,5,ELA,262,262,100,262,17,6.5,31,11.8,80,30.5,134,51.1,214,81.7,2576
Guilford School District,0600011,A. Baldwin Middle School,0600711,5,Math,262,262,100,262,20,7.6,34,13,65,24.8,143,54.6,208,79.4,2577
Guilford School District,0600011,A. Baldwin Middle School,0600711,6,ELA,268,268,100,268,14,5.2,31,11.6,107,39.9,116,43.3,223,83.2,2599
Guilford School District,0600011,A. Baldwin Middle School,0600711,6,Math,268,268,100,268,18,6.7,43,16,59,22,148,55.2,207,77.2,2610
Guilford School District,0600011,A. W. Cox School,0600611,3,ELA,66,66,100,66,*,*,*,*,17,25.8,33,50,50,75.8,2488
Guilford School District,0600011,A. W. Cox School,0600611,3,Math,66,66,100,66,8,12.1,9,13.6,26,39.4,23,34.8,49,74.2,2482
Guilford School District,0600011,A. W. Cox School,0600611,4,ELA,55,55,100,54,*,*,*,*,13,24.1,30,55.6,43,79.6,2543
Guilford School District,0600011,A. W. Cox School,0600611,4,Math,55,55,100,54,*,*,*,*,15,27.8,27,50,42,77.8,2536
Guilford School District,0600011,Calvin Leete School,0600411,3,ELA,45,45,100,45,*,*,*,*,10,22.2,30,66.7,40,88.9,2517
Guilford School District,0600011,Calvin Leete School,0600411,3,Math,45,45,100,45,*,*,*,*,15,33.3,23,51.1,38,84.4,2497
Guilford School District,0600011,Calvin Leete School,0600411,4,ELA,53,53,100,53,*,*,*,*,13,24.5,34,64.2,47,88.7,2554
Guilford School District,0600011,Calvin Leete School,0600411,4,Math,53,53,100,53,*,*,*,*,23,43.4,23,43.4,46,86.8,2547
Guilford School District,0600011,E. C. Adams Middle School,0605111,7,ELA,306,306,100,306,12,3.9,42,13.7,130,42.5,122,39.9,252,82.4,2625
Guilford School District,0600011,E. C. Adams Middle School,0605111,7,Math,306,306,100,306,24,7.8,47,15.4,91,29.7,144,47.1,235,76.8,2622
Guilford School District,0600011,E. C. Adams Middle School,0605111,8,ELA,264,264,100,264,21,8,25,9.5,110,41.7,108,40.9,218,82.6,2634
Guilford School District,0600011,E. C. Adams Middle School,0605111,8,Math,264,264,100,264,23,8.7,38,14.4,68,25.8,135,51.1,203,76.9,2645
Guilford School District,0600011,Guilford Lakes School,0600211,3,ELA,56,56,100,56,*,*,*,*,11,19.6,32,57.1,43,76.8,2500
Guilford School District,0600011,Guilford Lakes School,0600211,3,Math,56,56,100,56,*,*,*,*,13,23.2,32,57.1,45,80.4,2508
Guilford School District,0600011,Guilford Lakes School,0600211,4,ELA,57,57,100,57,*,*,*,*,17,29.8,36,63.2,53,93,2562
Guilford School District,0600011,Guilford Lakes School,0600211,4,Math,57,57,100,57,0,0,8,14,19,33.3,30,52.6,49,86,2555
Guilford School District,0600011,Melissa Jones School,0600311,3,ELA,64,63,98.4,63,8,12.7,10,15.9,13,20.6,32,50.8,45,71.4,2481
Guilford School District,0600011,Melissa Jones School,0600311,3,Math,64,63,98.4,63,*,*,*,*,19,30.2,27,42.9,46,73,2472
Guilford School District,0600011,Melissa Jones School,0600311,4,ELA,53,53,100,53,7,13.2,9,17,16,30.2,21,39.6,37,69.8,2513
Guilford School District,0600011,Melissa Jones School,0600311,4,Math,53,53,100,53,*,*,*,*,16,30.2,25,47.2,41,77.4,2541
Hamden School District,0620011,Alice Peck IIC,0620711,3,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Hamden School District,0620011,Alice Peck IIC,0620711,3,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Hamden School District,0620011,Alice Peck IIC,0620711,4,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Hamden School District,0620011,Alice Peck IIC,0620711,4,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Hamden School District,0620011,Alice Peck IIC,0620711,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Hamden School District,0620011,Alice Peck IIC,0620711,5,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Hamden School District,0620011,Alice Peck IIC,0620711,6,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Hamden School District,0620011,Alice Peck IIC,0620711,6,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Hamden School District,0620011,Bear Path IIC,0620911,3,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Hamden School District,0620011,Bear Path IIC,0620911,3,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Hamden School District,0620011,Bear Path IIC,0620911,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Hamden School District,0620011,Bear Path IIC,0620911,5,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Hamden School District,0620011,Bear Path IIC,0620911,6,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Hamden School District,0620011,Bear Path IIC,0620911,6,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Hamden School District,0620011,Bear Path School,0621211,3,ELA,55,52,94.5,52,9,17.3,11,21.2,11,21.2,21,40.4,32,61.5,2457
Hamden School District,0620011,Bear Path School,0621211,3,Math,55,51,92.7,51,*,*,*,*,17,33.3,18,35.3,35,68.6,2466
Hamden School District,0620011,Bear Path School,0621211,4,ELA,74,73,98.6,73,10,13.7,16,21.9,15,20.5,32,43.8,47,64.4,2508
Hamden School District,0620011,Bear Path School,0621211,4,Math,74,73,98.6,73,*,*,*,*,22,30.1,31,42.5,53,72.6,2526
Hamden School District,0620011,Bear Path School,0621211,5,ELA,49,48,98,48,9,18.8,10,20.8,17,35.4,12,25,29,60.4,2522
Hamden School District,0620011,Bear Path School,0621211,5,Math,49,48,98,48,8,16.7,14,29.2,9,18.8,17,35.4,26,54.2,2530
Hamden School District,0620011,Bear Path School,0621211,6,ELA,55,54,98.2,54,7,13,12,22.2,13,24.1,22,40.7,35,64.8,2569
Hamden School District,0620011,Bear Path School,0621211,6,Math,55,55,100,55,6,10.9,13,23.6,15,27.3,21,38.2,36,65.5,2584
Hamden School District,0620011,Church Street School,0620211,3,ELA,51,50,98,50,29,58,15,30,*,*,*,*,6,12,2365
Hamden School District,0620011,Church Street School,0620211,3,Math,51,50,98,50,33,66,*,*,*,*,0,0,*,*,2363
Hamden School District,0620011,Church Street School,0620211,4,ELA,49,49,100,49,19,38.8,12,24.5,11,22.4,7,14.3,18,36.7,2439
Hamden School District,0620011,Church Street School,0620211,4,Math,49,49,100,49,15,30.6,19,38.8,8,16.3,7,14.3,15,30.6,2453
Hamden School District,0620011,Church Street School,0620211,5,ELA,38,38,100,38,18,47.4,*,*,9,23.7,*,*,*,*,2460
Hamden School District,0620011,Church Street School,0620211,5,Math,38,38,100,38,24,63.2,10,26.3,*,*,*,*,*,*,2433
Hamden School District,0620011,Church Street School,0620211,6,ELA,46,46,100,46,*,*,15,32.6,15,32.6,*,*,*,*,2511
Hamden School District,0620011,Church Street School,0620211,6,Math,46,46,100,46,21,45.7,15,32.6,*,*,*,*,10,21.7,2488
Hamden School District,0620011,Dunbar Hill IIC,0621511,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Hamden School District,0620011,Dunbar Hill IIC,0621511,5,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Hamden School District,0620011,Dunbar Hill IIC,0621511,6,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Hamden School District,0620011,Dunbar Hill IIC,0621511,6,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Hamden School District,0620011,Dunbar Hill School,0620311,3,ELA,34,34,100,34,8,23.5,9,26.5,11,32.4,6,17.6,17,50,2418
Hamden School District,0620011,Dunbar Hill School,0620311,3,Math,35,34,97.1,34,*,*,6,17.6,18,52.9,*,*,*,*,2440
Hamden School District,0620011,Dunbar Hill School,0620311,4,ELA,44,44,100,44,19,43.2,12,27.3,7,15.9,6,13.6,13,29.5,2439
Hamden School District,0620011,Dunbar Hill School,0620311,4,Math,45,45,100,45,13,28.9,22,48.9,*,*,*,*,10,22.2,2444
Hamden School District,0620011,Dunbar Hill School,0620311,5,ELA,42,42,100,42,10,23.8,6,14.3,12,28.6,14,33.3,26,61.9,2520
Hamden School District,0620011,Dunbar Hill School,0620311,5,Math,42,42,100,42,7,16.7,18,42.9,10,23.8,7,16.7,17,40.5,2505
Hamden School District,0620011,Dunbar Hill School,0620311,6,ELA,32,32,100,32,*,*,10,31.3,*,*,10,31.3,*,*,2554
Hamden School District,0620011,Dunbar Hill School,0620311,6,Math,32,32,100,32,7,21.9,7,21.9,8,25,10,31.3,18,56.3,2550
Hamden School District,0620011,Hamden Middle School,0625211,7,ELA,446,436,97.8,436,134,30.7,94,21.6,148,33.9,60,13.8,208,47.7,2535
Hamden School District,0620011,Hamden Middle School,0625211,7,Math,446,434,97.3,434,130,30,137,31.6,100,23,67,15.4,167,38.5,2531
Hamden School District,0620011,Hamden Middle School,0625211,8,ELA,419,405,96.7,405,137,33.8,97,24,117,28.9,54,13.3,171,42.2,2543
Hamden School District,0620011,Hamden Middle School,0625211,8,Math,420,403,96,403,177,43.9,114,28.3,58,14.4,54,13.4,112,27.8,2525
Hamden School District,0620011,Helen Street School,0620411,3,ELA,36,36,100,36,10,27.8,11,30.6,9,25,6,16.7,15,41.7,2413
Hamden School District,0620011,Helen Street School,0620411,3,Math,36,36,100,36,*,*,11,30.6,14,38.9,*,*,*,*,2433
Hamden School District,0620011,Helen Street School,0620411,4,ELA,45,44,97.8,44,14,31.8,12,27.3,9,20.5,9,20.5,18,40.9,2453
Hamden School District,0620011,Helen Street School,0620411,4,Math,45,44,97.8,44,*,*,17,38.6,13,29.5,*,*,*,*,2459
Hamden School District,0620011,Helen Street School,0620411,5,ELA,39,39,100,39,15,38.5,14,35.9,*,*,*,*,10,25.6,2448
Hamden School District,0620011,Helen Street School,0620411,5,Math,39,39,100,39,26,66.7,*,*,*,*,0,0,*,*,2438
Hamden School District,0620011,Helen Street School,0620411,6,ELA,49,49,100,49,13,26.5,15,30.6,14,28.6,7,14.3,21,42.9,2518
Hamden School District,0620011,Helen Street School,0620411,6,Math,49,49,100,49,13,26.5,25,51,*,*,*,*,11,22.4,2502
Hamden School District,0620011,Ridge Hill IIC,0621711,3,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Hamden School District,0620011,Ridge Hill IIC,0621711,3,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Hamden School District,0620011,Ridge Hill IIC,0621711,4,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Hamden School District,0620011,Ridge Hill IIC,0621711,4,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Hamden School District,0620011,Ridge Hill School,0621111,3,ELA,50,50,100,50,16,32,14,28,6,12,14,28,20,40,2415
Hamden School District,0620011,Ridge Hill School,0621111,3,Math,48,48,100,48,17,35.4,14,29.2,9,18.8,8,16.7,17,35.4,2410
Hamden School District,0620011,Ridge Hill School,0621111,4,ELA,42,42,100,42,14,33.3,7,16.7,11,26.2,10,23.8,21,50,2458
Hamden School District,0620011,Ridge Hill School,0621111,4,Math,42,42,100,42,15,35.7,13,31,*,*,*,*,14,33.3,2453
Hamden School District,0620011,Ridge Hill School,0621111,5,ELA,54,54,100,54,13,24.1,12,22.2,19,35.2,10,18.5,29,53.7,2504
Hamden School District,0620011,Ridge Hill School,0621111,5,Math,54,54,100,54,23,42.6,16,29.6,9,16.7,6,11.1,15,27.8,2476
Hamden School District,0620011,Ridge Hill School,0621111,6,ELA,57,57,100,57,16,28.1,15,26.3,17,29.8,9,15.8,26,45.6,2510
Hamden School District,0620011,Ridge Hill School,0621111,6,Math,56,56,100,56,21,37.5,21,37.5,8,14.3,6,10.7,14,25,2494
Hamden School District,0620011,Shepherd Glen School,0620111,3,ELA,52,51,98.1,51,10,19.6,15,29.4,11,21.6,15,29.4,26,51,2430
Hamden School District,0620011,Shepherd Glen School,0620111,3,Math,52,51,98.1,51,11,21.6,11,21.6,20,39.2,9,17.6,29,56.9,2434
Hamden School District,0620011,Shepherd Glen School,0620111,4,ELA,35,35,100,35,11,31.4,7,20,8,22.9,9,25.7,17,48.6,2465
Hamden School District,0620011,Shepherd Glen School,0620111,4,Math,35,35,100,35,*,*,17,48.6,*,*,7,20,*,*,2483
Hamden School District,0620011,Shepherd Glen School,0620111,5,ELA,45,45,100,45,12,26.7,10,22.2,13,28.9,10,22.2,23,51.1,2495
Hamden School District,0620011,Shepherd Glen School,0620111,5,Math,45,45,100,45,16,35.6,17,37.8,*,*,*,*,12,26.7,2484
Hamden School District,0620011,Shepherd Glen School,0620111,6,ELA,49,46,93.9,46,14,30.4,*,*,14,30.4,*,*,*,*,2516
Hamden School District,0620011,Shepherd Glen School,0620111,6,Math,49,46,93.9,46,15,32.6,*,*,14,30.4,*,*,*,*,2509
Hamden School District,0620011,Spring Glen School,0621011,3,ELA,61,59,96.7,59,*,*,14,23.7,*,*,29,49.2,*,*,2483
Hamden School District,0620011,Spring Glen School,0621011,3,Math,61,59,96.7,59,*,*,*,*,15,25.4,28,47.5,43,72.9,2492
Hamden School District,0620011,Spring Glen School,0621011,4,ELA,56,54,96.4,54,*,*,*,*,11,20.4,33,61.1,44,81.5,2549
Hamden School District,0620011,Spring Glen School,0621011,4,Math,56,54,96.4,54,*,*,*,*,11,20.4,30,55.6,41,75.9,2546
Hamden School District,0620011,Spring Glen School,0621011,5,ELA,66,64,97,64,6,9.4,9,14.1,13,20.3,36,56.3,49,76.6,2573
Hamden School District,0620011,Spring Glen School,0621011,5,Math,66,64,97,64,8,12.5,15,23.4,11,17.2,30,46.9,41,64.1,2554
Hamden School District,0620011,Spring Glen School,0621011,6,ELA,62,59,95.2,59,*,*,18,30.5,22,37.3,*,*,*,*,2558
Hamden School District,0620011,Spring Glen School,0621011,6,Math,62,59,95.2,59,14,23.7,18,30.5,17,28.8,10,16.9,27,45.8,2528
Hamden School District,0620011,West Woods School,0621411,3,ELA,59,59,100,59,8,13.6,10,16.9,14,23.7,27,45.8,41,69.5,2469
Hamden School District,0620011,West Woods School,0621411,3,Math,59,59,100,59,*,*,*,*,20,33.9,20,33.9,40,67.8,2469
Hamden School District,0620011,West Woods School,0621411,4,ELA,52,52,100,52,7,13.5,9,17.3,7,13.5,29,55.8,36,69.2,2516
Hamden School District,0620011,West Woods School,0621411,4,Math,52,52,100,52,7,13.5,12,23.1,10,19.2,23,44.2,33,63.5,2527
Hamden School District,0620011,West Woods School,0621411,5,ELA,57,57,100,57,*,*,*,*,13,22.8,32,56.1,45,78.9,2571
Hamden School District,0620011,West Woods School,0621411,5,Math,57,57,100,57,6,10.5,10,17.5,12,21.1,29,50.9,41,71.9,2574
Hamden School District,0620011,West Woods School,0621411,6,ELA,47,47,100,47,0,0,7,14.9,18,38.3,22,46.8,40,85.1,2614
Hamden School District,0620011,West Woods School,0621411,6,Math,47,46,97.9,46,*,*,*,*,13,28.3,20,43.5,33,71.7,2597
Hampton School District,0630011,Hampton Elementary School,0630111,3,ELA,9,9,*,9,*,*,*,*,*,*,*,*,*,*,*
Hampton School District,0630011,Hampton Elementary School,0630111,3,Math,9,9,*,9,*,*,*,*,*,*,*,*,*,*,*
Hampton School District,0630011,Hampton Elementary School,0630111,4,ELA,14,14,*,14,*,*,*,*,*,*,*,*,*,*,*
Hampton School District,0630011,Hampton Elementary School,0630111,4,Math,14,14,*,14,*,*,*,*,*,*,*,*,*,*,*
Hampton School District,0630011,Hampton Elementary School,0630111,5,ELA,16,16,*,16,*,*,*,*,*,*,*,*,*,*,*
Hampton School District,0630011,Hampton Elementary School,0630111,5,Math,16,16,*,16,*,*,*,*,*,*,*,*,*,*,*
Hampton School District,0630011,Hampton Elementary School,0630111,6,ELA,13,13,*,13,*,*,*,*,*,*,*,*,*,*,*
Hampton School District,0630011,Hampton Elementary School,0630111,6,Math,12,12,*,12,*,*,*,*,*,*,*,*,*,*,*
Hartford School District,0640011,Batchelder School,0640411,3,ELA,57,57,100,57,34,59.6,14,24.6,*,*,*,*,9,15.8,2356
Hartford School District,0640011,Batchelder School,0640411,3,Math,57,56,98.2,56,33,58.9,16,28.6,*,*,*,*,7,12.5,2374
Hartford School District,0640011,Batchelder School,0640411,4,ELA,50,50,100,50,33,66,8,16,*,*,*,*,9,18,2387
Hartford School District,0640011,Batchelder School,0640411,4,Math,50,50,100,50,27,54,17,34,*,*,*,*,6,12,2407
Hartford School District,0640011,Batchelder School,0640411,5,ELA,49,49,100,49,24,49,15,30.6,*,*,*,*,10,20.4,2435
Hartford School District,0640011,Batchelder School,0640411,5,Math,49,47,95.9,47,27,57.4,13,27.7,*,*,*,*,7,14.9,2449
Hartford School District,0640011,Batchelder School,0640411,6,ELA,40,40,100,40,19,47.5,*,*,*,*,0,0,*,*,2445
Hartford School District,0640011,Batchelder School,0640411,6,Math,40,39,97.5,39,23,59,11,28.2,*,*,*,*,*,*,2445
Hartford School District,0640011,Batchelder School,0640411,7,ELA,37,37,100,37,18,48.6,8,21.6,11,29.7,0,0,11,29.7,2497
Hartford School District,0640011,Batchelder School,0640411,7,Math,37,37,100,37,18,48.6,*,*,*,*,0,0,*,*,2458
Hartford School District,0640011,Batchelder School,0640411,8,ELA,33,33,100,33,20,60.6,*,*,*,*,0,0,*,*,2458
Hartford School District,0640011,Batchelder School,0640411,8,Math,33,33,100,33,27,81.8,*,*,*,*,0,0,*,*,2435
Hartford School District,0640011,Bellizzi School,0640711,3,ELA,79,79,100,79,54,68.4,13,16.5,*,*,*,*,12,15.2,2340
Hartford School District,0640011,Bellizzi School,0640711,3,Math,79,79,100,79,58,73.4,13,16.5,*,*,*,*,8,10.1,2337
Hartford School District,0640011,Bellizzi School,0640711,4,ELA,80,80,100,80,54,67.5,12,15,*,*,*,*,14,17.5,2382
Hartford School District,0640011,Bellizzi School,0640711,4,Math,80,80,100,80,51,63.8,18,22.5,*,*,*,*,11,13.8,2392
Hartford School District,0640011,Bellizzi School,0640711,5,ELA,65,65,100,65,39,60,12,18.5,*,*,*,*,14,21.5,2414
Hartford School District,0640011,Bellizzi School,0640711,5,Math,65,65,100,65,52,80,10,15.4,*,*,*,*,*,*,2402
Hartford School District,0640011,Bellizzi School,0640711,6,ELA,68,68,100,68,40,58.8,19,27.9,*,*,*,*,9,13.2,2439
Hartford School District,0640011,Bellizzi School,0640711,6,Math,68,67,98.5,67,42,62.7,17,25.4,*,*,*,*,8,11.9,2424
Hartford School District,0640011,Bellizzi School,0640711,7,ELA,49,49,100,49,28,57.1,*,*,*,*,0,0,*,*,2451
Hartford School District,0640011,Bellizzi School,0640711,7,Math,49,49,100,48,42,87.5,*,*,*,*,0,0,*,*,2392
Hartford School District,0640011,Bellizzi School,0640711,8,ELA,51,51,100,51,30,58.8,*,*,*,*,0,0,*,*,2462
